更新时间,#genre#
20260220-19-36-13,url


RespoTime,whitelist,#genre#
107.00ms,天津体育,http://38.75.136.137:98/gslb/dsdqpub/tjtv5.m3u8?auth=testpub
107.11ms,陕西卫视,http://23.237.228.134/live6/sichuan.m3u8
107.53ms,广西卫视,http://23.237.228.134/live6/guangxi.m3u8
107.68ms,东方卫视,http://23.237.228.134/live6/dongnan.m3u8
108.33ms,CCTV-9,http://23.237.228.134/live5/CCTV9.m3u8
109.04ms,新疆卫视,http://38.75.136.137:98/gslb/dsdqpub/xjws.m3u8?auth=testpub
109.11ms,青海卫视,http://38.75.136.137:98/gslb/dsdqpub/qhws.m3u8?auth=testpub
111.37ms,三沙卫视,http://38.75.136.137:98/gslb/dsdqpub/ssws.m3u8?auth=testpub
116.29ms,湖北卫视,http://23.237.228.134/live6/hubei.m3u8
118.75ms,春晚2001,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMDFfMF8z_b_B70592cb7c4054e9cabb675e849bbf4bd.mp4
142.91ms,春晚1985,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4
151.94ms,湖南卫视,http://dd.ddzb.fun/php/migu.php?id=hunws
155.56ms,春晚1987,https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8
157.74ms,广东珠江,http://cdn2.163189.xyz/live/gdzj/stream.m3u8
167.61ms,CGTN阿语,https://0472.org/hls/cgtna.m3u8
168.49ms,春晚1999,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQxNTRfMF8z_b_B0b5e52bc003285ef66ec0cbb2be08556.mp4
169.75ms,CGTN俄语,https://0472.org/hls/cgtne.m3u8
191.74ms,CCTV-16,http://74.91.26.218:82/live/cctv16hd.m3u8
204.68ms,广东珠江,http://cdn2.132.us.kg/live/gdzj/stream.m3u8
215.82ms,CCTV-10,http://dd.ddzb.fun/php/migu.php?id=cctv10
241.90ms,天映经典,https://classicarts.akamaized.net/hls/live/1024257/CAS/master.m3u8
253.32ms,CGTN法语,https://0472.org/hls/cgtnf.m3u8
255.80ms,春晚2015,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2MTZfMF8z_b_B4851f43f5a2bc2871a9b0ec87294a6e7.mp4
258.22ms,CGTN西语,https://0472.org/hls/cgtnx.m3u8
261.54ms,CGTN纪录,https://0472.org/hls/cgtnd.m3u8
285.32ms,无线星河,https://cdn6.101.qzz.io/163189/tvbxh
297.06ms,广东体育,http://r.jdshipin.com/LiYdg
297.68ms,安徽综艺体育,http://112.27.235.94:8000/hls/25/index.m3u8
297.84ms,春晚2008,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzNTNfMF8z_b_Bd7346962e61bd7b84e11a1fa6e4616f9.mp4
300.07ms,合肥新闻,http://112.27.235.94:8000/hls/18/index.m3u8
308.47ms,广东体育,http://cdn2.163189.xyz/live/gdty/stream.m3u8
314.73ms,春晚2003,https://alimov2.a.kwimgs.com/upic/2023/01/14/23/BMjAyMzAxMTQyMzQxNDdfNDAzMDAxOTlfOTM2MTU0MTk1NDFfMF8z_b_B182749d2cd2ea9323639254af385f24b.mp4
321.17ms,春晚2018,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
329.64ms,CCTV-5+,http://dd.ddzb.fun/php/migu.php?id=cctv5p
348.61ms,春晚2021,http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
351.12ms,春晚2004,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxOTVfMF8z_b_B86c4430b82ff5a7f4e8132f6ee558536.mp4
354.36ms,安徽卫视,http://120.211.62.180:8000/hls/33/index.m3u8
371.79ms,无线新闻,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbxw
377.65ms,CCTV-17,http://120.211.62.180:8000/hls/17/index.m3u8
377.80ms,CCTV-16,http://dd.ddzb.fun/php/migu.php?id=cctv16
380.59ms,浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?fbl=
384.13ms,河南卫视,http://dd.ddzb.fun/php/migu.php?id=hnws
387.04ms,陕西卫视,http://219.146.95.58:59902/tsfile/live/0136_1.m3u8?txiptv
388.41ms,CCTV-7,http://dd.ddzb.fun/php/migu.php?id=cctv7
390.62ms,江苏卫视,http://drive.mxmy.net:8888/udp/239.3.1.135:8028
391.57ms,河北卫视,http://61.136.172.236:9901/tsfile/live/0117_1.m3u8
393.93ms,CCTV-2,http://drive.mxmy.net:8888/udp/239.3.1.60:8084
394.85ms,CCTV-11,http://drive.mxmy.net:8888/udp/239.3.1.152:8120
395.35ms,春晚1994,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxMjNfMF8z_b_B3dde97f36273f04403d4dc5eec611a35.mp4
395.74ms,江苏卫视,http://123.129.70.178:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
396.85ms,CCTV-7,http://123.129.70.178:9901/tsfile/live/0007_1.m3u8
396.93ms,CCTV-1,http://123.129.70.178:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
397.59ms,CCTV-5+,http://123.129.70.178:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
397.97ms,四川卫视,http://61.136.172.236:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
398.39ms,天津卫视,http://123.129.70.178:9901/tsfile/live/0135_1.m3u8
398.47ms,天津卫视,http://123.129.70.178:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
398.58ms,CCTV-4,http://drive.mxmy.net:8888/udp/239.3.1.213:4220
398.71ms,广东珠江,http://r.jdshipin.com/sE5vO
399.19ms,CCTV-1,http://drive.mxmy.net:8888/udp/239.3.1.129:8008
399.19ms,CCTV-15,http://123.129.70.178:9901/tsfile/live/0015_1.m3u8
399.43ms,江西卫视,http://drive.mxmy.net:8888/udp/239.3.1.123:8164
399.94ms,CCTV-4,http://123.129.70.178:9901/tsfile/live/0004_1.m3u8
399.97ms,安徽卫视,http://123.129.70.178:9901/tsfile/live/0130_1.m3u8
400.08ms,金鹰卡通,http://36.136.38.87:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
400.32ms,CCTV-7,http://123.129.70.178:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
400.54ms,CCTV-2,http://123.129.70.178:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
400.72ms,广东体育,http://120.238.85.131:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0
400.85ms,CCTV-4,http://123.129.70.178:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
400.90ms,天津卫视,http://112.46.85.60:8009/hls/44/index.m3u8
400.95ms,CCTV-8,http://112.46.85.60:8009/hls/8/index.m3u8
401.00ms,四川卫视,http://61.136.172.236:9901/tsfile/live/0123_1.m3u8
401.05ms,CCTV-1,http://112.46.85.60:8009/hls/501/index.m3u8
401.31ms,天津卫视,http://drive.mxmy.net:8888/udp/239.3.1.141:1234
401.48ms,CCTV-5+,http://drive.mxmy.net:8888/udp/239.3.1.130:8004
401.80ms,重庆卫视,http://drive.mxmy.net:8888/udp/239.3.1.122:8160
401.94ms,CCTV-13,http://218.3.138.25:1111/tsfile/live/1012_1.m3u8
401.95ms,重庆汽摩,http://123.146.162.24:8017/iTXwrGs/800/live.m3u8?zzhongqd
401.95ms,CCTV-2,http://123.129.70.178:9901/tsfile/live/0002_1.m3u8
401.96ms,贵州卫视,http://61.136.172.236:9901/tsfile/live/0120_1.m3u8
401.97ms,东南卫视,http://123.129.70.178:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
402.15ms,CCTV-17,http://drive.mxmy.net:8888/udp/239.3.1.151:8144
402.24ms,黑龙江卫视,http://123.129.70.178:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
402.61ms,北京卫视,http://218.3.138.25:1111/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
402.65ms,重庆卫视,http://123.129.70.178:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
402.68ms,北京卫视,http://123.129.70.178:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
402.80ms,CCTV-4,http://drive.mxmy.net:8888/udp/239.3.1.105:8092
403.00ms,吉林卫视,http://drive.mxmy.net:8888/udp/239.3.1.240:8172
403.14ms,深圳卫视,http://drive.mxmy.net:8888/udp/239.3.1.134:8020
403.56ms,CCTV-2,http://112.46.85.60:8009/hls/502/index.m3u8
404.19ms,东南卫视,http://123.129.70.178:9901/tsfile/live/0137_1.m3u8
404.46ms,CCTV-9,http://drive.mxmy.net:8888/udp/239.3.1.62:8112
404.66ms,湖北卫视,http://61.136.172.236:9901/tsfile/live/0132_1.m3u8
405.02ms,CCTV-5+,http://120.238.94.82:9901/tsfile/live/1030_1.m3u8
405.32ms,CCTV-5,http://drive.mxmy.net:8888/udp/239.3.1.173:8001
405.37ms,CCTV-13,http://drive.mxmy.net:8888/udp/239.3.1.124:8128
405.78ms,辽宁卫视,http://123.129.70.178:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
406.02ms,山东文旅,http://58.57.40.22:9901/tsfile/live/1023_1.m3u8
406.18ms,黑龙江卫视,http://61.136.172.236:9901/tsfile/live/0143_1.m3u8
406.37ms,辽宁卫视,http://drive.mxmy.net:8888/udp/239.3.1.210:8056
407.32ms,浙江民生休闲,http://ali-vl.cztv.com/channels/lantian/channel006/360p.m3u8
407.57ms,北京卫视,http://61.136.172.236:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
407.72ms,山东卫视,http://dd.ddzb.fun/php/migu.php?id=sdws
408.05ms,重庆汽摩,http://123.146.162.24:8017/iTXwrGs/800/live.m3u8
408.62ms,广西卫视,http://dd.ddzb.fun/php/migu.php?id=gxws
408.74ms,安徽卫视,http://drive.mxmy.net:8888/udp/239.3.1.211:8064
408.79ms,CCTV-16,http://drive.mxmy.net:8888/udp/239.3.1.184:8001
408.89ms,湖北卫视,http://drive.mxmy.net:8888/udp/239.3.1.138:8044
409.24ms,CCTV-6,http://drive.mxmy.net:8888/udp/239.3.1.174:8001
409.81ms,CCTV-12,http://112.46.85.60:8009/hls/507/index.m3u8
409.96ms,安徽卫视,http://61.136.172.236:9901/tsfile/live/0130_1.m3u8
410.24ms,四川卫视,http://39.152.103.17:8089/tsfile/live/1044_1.m3u8
410.70ms,黑龙江卫视,http://drive.mxmy.net:8888/udp/239.3.1.133:8016
411.61ms,CCTV-16,http://39.152.103.17:8089/tsfile/live/1015_1.m3u8
412.19ms,CCTV-5+,http://123.129.70.178:9901/tsfile/live/0016_1.m3u8
412.34ms,辽宁卫视,http://39.152.103.17:8089/tsfile/live/1024_1.m3u8
412.57ms,CCTV-5+,http://cssbyd.imwork.net:8082/hls/6/index.m3u8
412.76ms,贵州卫视,http://61.136.172.236:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
413.11ms,CCTV-7,http://drive.mxmy.net:8888/udp/239.3.1.61:8104
414.95ms,甘肃卫视,http://dd.ddzb.fun/php/migu.php?id=gsws
415.24ms,陕西卫视,http://hlsbkmgsplive.miguvideo.com/migu/kailu/shan3xiws/57/20220809/index.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=
415.67ms,山东综艺,http://58.57.40.22:9901/tsfile/live/1021_1.m3u8
416.00ms,CCTV-4,http://drive.mxmy.net:8888/udp/239.3.1.214:4220
416.13ms,辽宁卫视,http://dassby.qqff.top:99/live/辽宁卫视高清/index.m3u8
416.92ms,CCTV-10,http://drive.mxmy.net:8888/udp/239.3.1.63:8116
416.94ms,广东少儿,http://119.32.12.17:2901/udp/224.1.100.9:11111
417.00ms,山东卫视,http://drive.mxmy.net:8888/udp/239.3.1.209:8052
417.75ms,山东卫视,http://61.136.172.236:9901/tsfile/live/0131_1.m3u8
418.44ms,CCTV-13,http://61.136.172.236:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
418.47ms,东南卫视,http://61.136.172.236:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
418.96ms,江苏卫视,http://218.3.138.25:1111/tsfile/live/1017_1.m3u8
419.73ms,东南卫视,http://drive.mxmy.net:8888/udp/239.3.1.156:8148
420.23ms,辽宁卫视,http://183.11.239.36:808/hls/47/index.m3u8
420.36ms,北京卫视,http://183.11.239.36:808/hls/41/index.m3u8
420.65ms,广东民生,http://119.32.12.17:2901/udp/224.1.100.4:11111
421.05ms,北京卫视,http://218.3.138.25:1111/tsfile/live/1021_1.m3u8
421.22ms,深圳卫视,http://61.136.172.236:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
421.25ms,江苏卫视,http://112.46.85.60:8009/hls/33/index.m3u8
421.41ms,广西卫视,http://183.11.239.36:808/hls/56/index.m3u8
421.51ms,辽宁北方,http://120.76.248.139/live/bfgd/4200000071.m3u8
421.80ms,广东影视,http://119.32.12.17:2901/udp/224.1.100.11:11111
422.45ms,广东经济科教,http://119.32.12.17:2901/udp/224.1.100.6:11111
422.51ms,辽宁卫视,http://61.136.172.236:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
422.92ms,CCTV-14,http://drive.mxmy.net:8888/udp/239.3.1.65:8132
423.55ms,山东卫视,http://183.11.239.36:808/hls/43/index.m3u8
423.71ms,新疆卫视,http://183.11.239.36:808/hls/65/index.m3u8
424.25ms,黑龙江卫视,http://61.136.172.236:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
424.79ms,CCTV-16,http://183.11.239.36:808/hls/169/index.m3u8
425.42ms,兵团卫视,http://183.11.239.36:808/hls/7/index.m3u8
425.59ms,黑龙江卫视,http://218.13.170.98:9901/tsfile/live/1006_1.m3u8
425.67ms,CCTV-17,http://drive.mxmy.net:8888/udp/239.3.1.188:8001
426.14ms,宁夏卫视,http://183.11.239.36:808/hls/106/index.m3u8
427.05ms,黑龙江卫视,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
427.21ms,湖北卫视,http://183.11.239.36:808/hls/46/index.m3u8
427.44ms,甘肃卫视,http://183.11.239.36:808/hls/119/index.m3u8
427.54ms,内蒙古卫视,http://183.11.239.36:808/hls/60/index.m3u8
427.56ms,安徽卫视,http://183.11.239.36:808/hls/40/index.m3u8
427.61ms,湖南卫视,http://drive.mxmy.net:8888/udp/239.3.1.132:8012
427.62ms,四川卫视,http://183.11.239.36:808/hls/50/index.m3u8
427.63ms,CCTV-2,http://218.13.170.98:9901/tsfile/live/0002_1.m3u8
427.68ms,辽宁影视剧,http://120.76.248.139/live/bfgd/4200000070.m3u8
428.03ms,福建旅游,http://110.80.17.38:9999/tsfile/live/0138_1.m3u8
428.04ms,CCTV-12,http://drive.mxmy.net:8888/udp/239.3.1.64:8124
428.16ms,东南卫视,http://120.76.248.139/live/bfgd/4200000483.m3u8
428.73ms,CCTV-15,http://183.11.239.36:808/hls/102/index.m3u8
428.77ms,辽宁生活,http://120.76.248.139/live/bfgd/4200000073.m3u8
428.96ms,CCTV-11,http://183.11.239.36:808/hls/29/index.m3u8
429.27ms,辽宁教育青少,http://120.76.248.139/live/bfgd/4200000075.m3u8
429.69ms,CCTV-1,http://218.3.138.25:1111/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
429.89ms,重庆卫视,http://183.11.239.36:808/hls/53/index.m3u8
429.92ms,贵州卫视,http://183.11.239.36:808/hls/49/index.m3u8
430.59ms,河南卫视,http://183.11.239.36:808/hls/51/index.m3u8
430.91ms,CCTV-13,http://61.136.172.236:9901/tsfile/live/0013_1.m3u8
431.60ms,云南卫视,http://cssbyd.imwork.net:8082/hls/36/index.m3u8
433.62ms,新视觉,http://120.76.248.139/live/bfgd/4200000249.m3u8
435.12ms,湖南卫视,http://218.3.138.25:1111/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
436.48ms,朝阳新闻综合,http://120.76.248.139/live/bfgd/4200000282.m3u8
436.87ms,河北卫视,http://drive.mxmy.net:8888/udp/239.3.1.148:8072
437.12ms,东方卫视,http://drive.mxmy.net:8888/udp/239.3.1.136:8032
438.15ms,宁夏经济,https://ls.qingting.fm/live/1841/64k.m3u8
438.77ms,CCTV-11,http://61.136.172.236:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
439.97ms,河南卫视,http://61.136.172.236:9901/tsfile/live/0139_1.m3u8
440.17ms,东方卫视,http://218.13.170.98:9901/tsfile/live/1010_1.m3u8
441.22ms,CCTV-5,http://218.3.138.25:1111/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
441.52ms,甘肃卫视,http://218.13.170.98:9901/tsfile/live/0141_1.m3u8
441.54ms,重庆汽摩,http://183.230.184.51:65500/tntv1.m3u8
441.55ms,河北卫视,http://61.136.172.236:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
442.09ms,江苏卫视,http://218.3.138.25:1111/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
442.75ms,纬来体育,https://epg.pw/stream/4f18dfe0593db5c686eb64ae8edaf2a9202d4d46bdc9bbde2cee27708e12ea01.m3u8
443.73ms,河南卫视,http://61.136.172.236:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
445.94ms,天津卫视,http://61.136.172.236:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
446.27ms,CCTV-13,http://218.3.138.25:1111/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
446.35ms,广东卫视,http://drive.mxmy.net:8888/udp/239.3.1.142:8048
446.39ms,辽宁卫视,http://61.136.172.236:9901/tsfile/live/0121_1.m3u8
448.09ms,西藏卫视,http://cssbyd.imwork.net:8082/hls/46/index.m3u8
448.67ms,山东农科,http://58.57.40.22:9901/tsfile/live/1022_1.m3u8
449.24ms,浙江经济生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
450.27ms,浙江卫视,http://l.cztvcloud.com/channels/lantian/SXpinghu3/720p.m3u8
450.39ms,CCTV-2,http://112.123.206.32:808/hls/2/index.m3u8
450.71ms,广东卫视,http://61.136.172.236:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
450.71ms,广东卫视,http://61.136.172.236:9901/tsfile/live/0125_1.m3u8
450.88ms,广西卫视,http://61.136.172.236:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
451.37ms,CCTV-6,http://218.3.138.25:1111/tsfile/live/1005_1.m3u8
451.53ms,吉林卫视,http://61.136.172.236:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
453.52ms,重庆卫视,http://61.136.172.236:9901/tsfile/live/0142_1.m3u8
453.55ms,吉林卫视,http://61.136.172.236:9901/tsfile/live/0116_1.m3u8
455.50ms,东方卫视,http://218.3.138.25:1111/tsfile/live/1020_1.m3u8
457.53ms,天津卫视,http://61.136.172.236:9901/tsfile/live/0135_1.m3u8
458.87ms,CGTN,https://news.cgtn.com/resource/live/english/cgtn-news.m3u8
460.33ms,江西卫视,http://61.136.172.236:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
460.55ms,浙江新闻,http://ali-vl.cztv.com/channels/lantian/channel007/360p.m3u8
462.26ms,CCTV-12,http://183.11.239.36:808/hls/30/index.m3u8
462.62ms,湖北卫视,http://61.136.172.236:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
464.39ms,山东卫视,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
468.77ms,东南卫视,http://61.136.172.236:9901/tsfile/live/0137_1.m3u8
470.95ms,深圳卫视,http://222.214.208.34:59901/tsfile/live/0126_1.m3u8
471.03ms,CCTV-3,http://218.3.138.25:1111/tsfile/live/1002_1.m3u8
471.58ms,春晚2002,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxNDdfMF8z_b_Ba6271d10b7e6cfae83759033a091f257.mp4
474.00ms,重庆卫视,http://61.136.172.236:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
474.53ms,重庆汽摩,http://222.179.155.21:1935/ch1.m3u8
474.89ms,春晚2022,http://txmov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
477.28ms,浙江国际,http://ali-vl.cztv.com/channels/lantian/channel010/360p.m3u8
481.17ms,贵州卫视,http://222.214.208.34:59901/tsfile/live/0120_1.m3u8
482.34ms,广东卫视,http://222.214.208.34:59901/tsfile/live/0125_1.m3u8
482.91ms,四川科教,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
485.07ms,浙江民生休闲,http://ali-xwl.cztv.com/live/channel061080Plxw.m3u8
485.25ms,CCTV-1,http://112.123.206.32:808/hls/1/index.m3u8
485.77ms,浙江卫视,http://ali-m-l.cztv.com:80/channels/lantian/channel001/1080p.m3u8
486.10ms,春晚1991,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjI2MTVfNDAzMDAxOTlfNjYyNzYwNjUxNjVfMF8z_b_B8feb7b85888678d71bf37a259c6850f6.mp4
489.13ms,安徽导视,http://dspdhls.appcoo.com:8888/live/dspd/index.m3u8
489.63ms,重庆汽摩,http://183.64.181.25:40023/rongchang01.m3u8
490.10ms,湖北卫视,http://www.745612.xyz:7788/rtp/235.254.198.72:1564
490.50ms,浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
491.30ms,浙江教科影视,http://ali-vl.cztv.com/channels/lantian/channel004/360p.m3u8
492.27ms,浙江之江纪录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
500.72ms,哈尔滨资讯,http://stream.hrbtv.net/zxpd/sd/live.m3u8
502.14ms,无线新闻,http://cdn9.163189.xyz/smt1.1.php?id=inews_twn
506.77ms,凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_audio.m3u8
511.30ms,广西国际,http://hlscdn.liangtv.cn/live/0234c48e0bc24fe1b41b9999a253e581/1075ee38e04f490690f6a36a16e09c79.m3u8?fbl=
516.16ms,黑莓电影,https://epg.pw/stream/ffcb6572863f0745a7369fbd9d901f1dfd0ab8fab8bad8bebb4e01c90b303c47.m3u8
518.47ms,延边卫视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8#
523.28ms,浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?
528.89ms,河北卫视,http://111.61.236.247:9081/hls/17/index.m3u8
528.96ms,陕西卫视,http://113.25.252.226:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
532.06ms,湖南卫视,http://111.61.236.247:9081/hls/24/index.m3u8
537.22ms,北京卫视,http://111.61.236.247:9081/hls/28/index.m3u8
537.82ms,浙江卫视,http://111.61.236.247:9081/hls/25/index.m3u8
538.87ms,福建经济,http://satellitepull.cnr.cn/live/wx32fjdnjjgb/playlist.m3u8
540.21ms,广东卫视,http://satellitepull.cnr.cn/live/wxgdws/playlist.m3u8
542.03ms,山东卫视,http://111.61.236.247:9081/hls/31/index.m3u8
543.32ms,天津卫视,http://111.61.236.247:9081/hls/29/index.m3u8
544.36ms,CCTV-2,http://120.76.248.139/live/bfgd/4200000061.m3u8
545.32ms,CCTV-4,https://global.cgtn.cicc.media.caton.cloud/master/cgtn-america.m3u8
