更新时间,#genre#
20260723-18-55-27,url


RespoTime,whitelist,#genre#
119.60ms,兵团卫视,http://38.75.136.137:98/gslb/dsdqpub/btws.m3u8?auth=testpub
119.63ms,江西卫视,http://38.75.136.137:98/gslb/dsdqpub/jxwshd.m3u8?auth=testpub
119.71ms,湖南卫视,http://38.75.136.137:98/gslb/dsdqpub/hnwshd.m3u8?auth=testpub
119.74ms,CHC动作电影,http://38.75.136.137:98/gslb/dsdqpub/chcdz.m3u8?auth=testpub
119.82ms,春晚2003,https://alimov2.a.kwimgs.com/upic/2023/01/14/23/BMjAyMzAxMTQyMzQxNDdfNDAzMDAxOTlfOTM2MTU0MTk1NDFfMF8z_b_B182749d2cd2ea9323639254af385f24b.mp4
119.87ms,CCTV世界地理,http://38.75.136.137:98/gslb/dsdqpub/sjdl.m3u8?auth=testpub
119.94ms,云南卫视,http://38.75.136.137:98/gslb/dsdqpub/ynwshd.m3u8?auth=testpub
119.95ms,CCTV-11,http://38.75.136.137:98/gslb/dsdqbv/cctv11hd.m3u8?auth=test20251009
119.97ms,CCTV-9,http://38.75.136.137:98/gslb/dsdqpub/cctv9hd.m3u8?auth=testpub
119.98ms,CCTV-12,http://38.75.136.137:98/gslb/dsdqbv/cctv12hd.m3u8?auth=test20251009
119.99ms,江苏卫视,http://38.75.136.137:98/gslb/dsdqbv/jswshd.m3u8?auth=test20251009
120.01ms,CCTV-1,http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009
120.10ms,青海卫视,http://38.75.136.137:98/gslb/dsdqpub/qhws.m3u8?auth=testpub
120.16ms,CCTV-14,http://38.75.136.137:98/gslb/dsdqbv/cctv14hd.m3u8?auth=test20251009
120.30ms,CCTV16,http://38.75.136.137:98/gslb/dsdqbv/cctv16hd.m3u8?auth=test20251009
120.41ms,CCTV-5,http://38.75.136.137:98/gslb/dsdqbv/cctv5hd.m3u8?auth=test20251009
120.57ms,CCTV9,http://38.75.136.137:98/gslb/dsdqbv/cctv9hd.m3u8?auth=test20251009
120.57ms,CCTV老故事,http://38.75.136.137:98/gslb/dsdqpub/lgs.m3u8?auth=testpub
120.71ms,CCTV13,http://38.75.136.137:98/gslb/dsdqbv/cctv13hd.m3u8?auth=test20251009
120.82ms,CCTV-5,http://38.75.136.137:98/gslb/dsdqpub/cctv5hd.m3u8?auth=testpub
120.84ms,河北卫视,http://38.75.136.137:98/gslb/dsdqpub/hewshd.m3u8?auth=testpub
120.85ms,贵州卫视,http://38.75.136.137:98/gslb/dsdqpub/gzwshd.m3u8?auth=testpub
120.86ms,CCTV风云剧场,http://38.75.136.137:98/gslb/dsdqpub/fyjc.m3u8?auth=testpub
120.90ms,CCTV11,http://38.75.136.137:98/gslb/dsdqpub/cctv11hd.m3u8?auth=testpub
121.32ms,CCTV-4,http://38.75.136.137:98/gslb/dsdqpub/cctv4k.m3u8?auth=testpub
121.40ms,黑龙江卫视,http://38.75.136.137:98/gslb/dsdqpub/hljwshd.m3u8?auth=testpub
121.59ms,广东卫视,http://38.75.136.137:98/gslb/dsdqpub/gdwshd.m3u8?auth=testpub
121.72ms,CCTV卫生健康,http://38.75.136.137:98/gslb/dsdqpub/wsjk.m3u8?auth=testpub
121.79ms,重庆卫视,http://38.75.136.137:98/gslb/dsdqpub/cqwshd.m3u8?auth=testpub
121.87ms,吉林卫视,http://38.75.136.137:98/gslb/dsdqpub/jlwshd.m3u8?auth=testpub
122.39ms,陕西卫视,http://38.75.136.137:98/gslb/dsdqpub/snwshd.m3u8?auth=testpub
122.59ms,CCTV6,http://38.75.136.137:98/gslb/dsdqbv/cctv6hd.m3u8?auth=test20251009
122.73ms,CCTV-8,http://38.75.136.137:98/gslb/dsdqbv/cctv8hd.m3u8?auth=test20251009
123.15ms,深圳卫视,http://38.75.136.137:98/gslb/dsdqpub/szwshd.m3u8?auth=testpub
123.16ms,CCTV9576,https://xykt-fix.github.io/Y77.m3u8
123.35ms,宁夏卫视,http://38.75.136.137:98/gslb/dsdqpub/nxws.m3u8?auth=testpub
125.14ms,CCTV7,http://38.75.136.137:98/gslb/dsdqpub/cctv7hd.m3u8?auth=testpub
125.22ms,CCTV风云足球,http://38.75.136.137:98/gslb/dsdqpub/fyzq.m3u8?auth=testpub
126.33ms,CHC家庭影院,http://38.75.136.137:98/gslb/dsdqpub/chcjt.m3u8?auth=testpub
126.78ms,辽宁卫视,http://38.75.136.137:98/gslb/dsdqpub/lnwshd.m3u8?auth=testpub
128.30ms,山东卫视,http://38.75.136.137:98/gslb/dsdqpub/sdwshd.m3u8?auth=testpub
131.87ms,内蒙古卫视,http://38.75.136.137:98/gslb/dsdqpub/nmgws.m3u8?auth=testpub
132.03ms,CCTV高尔夫网球,http://38.75.136.137:98/gslb/dsdqpub/gefwq.m3u8?auth=testpub
132.28ms,陕西卫视,http://38.75.136.137:98/gslb/dsdqpub/sxwshd.m3u8?auth=testpub
135.07ms,CCTV-5,http://38.75.136.137:98/gslb/dsdqpub/cctv5p.m3u8?auth=testpub
135.31ms,CCTV-16,http://38.75.136.137:98/gslb/dsdqpub/cctv16hd.m3u8?auth=testpub
135.31ms,CCTV电视指南,http://38.75.136.137:98/gslb/dsdqpub/dszn.m3u8?auth=testpub
136.18ms,春晚1984,http://txmov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4
136.24ms,CCTV14,http://38.75.136.137:98/gslb/dsdqpub/cctv14hd.m3u8?auth=testpub
136.67ms,CCTV-12,http://38.75.136.137:98/gslb/dsdqpub/cctv12hd.m3u8?auth=testpub
136.69ms,CCTV-17,http://38.75.136.137:98/gslb/dsdqpub/cctv17hd.m3u8?auth=testpub
137.40ms,春晚2022,https://alimov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
142.16ms,CCTV-15,http://38.75.136.137:98/gslb/dsdqpub/cctv15hd.m3u8?auth=testpub
144.03ms,春晚2022,http://txmov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
144.42ms,春晚2005,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMzhfMF8z_b_B35ad7cc86aec8fc9e5ddfb31fc7bed63.mp4
156.12ms,春晚2010,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ0MjlfMF8z_b_B8818807a00eed329a69fb494f405bd43.mp4
161.82ms,春晚1991,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjI2MTVfNDAzMDAxOTlfNjYyNzYwNjUxNjVfMF8z_b_B8feb7b85888678d71bf37a259c6850f6.mp4
170.00ms,春晚2008,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzNTNfMF8z_b_Bd7346962e61bd7b84e11a1fa6e4616f9.mp4
202.62ms,CCTV16,http://107.150.60.122/live/cctv16hd.m3u8
202.64ms,广西卫视,http://192.151.150.154/live/gxwshd.m3u8
202.70ms,CCTV-14少儿,http://173.208.212.130:8181/720p/cctv14.m3u8
202.91ms,CCTV-1,http://198.204.240.250:82/live/cctv1.m3u8
203.15ms,湖北卫视,http://107.150.60.122/live/hbwshd.m3u8
203.19ms,CCTV电视指南,http://107.150.60.122/live/dszn.m3u8
203.26ms,CCTV3,http://204.12.221.218:8181/3m1080p/cctv3.m3u8
203.28ms,CCTV10,http://107.150.60.122/live/cctv10hd.m3u8
203.31ms,安徽卫视,http://173.208.212.130:8181/720p/ahws.m3u8
203.33ms,CCTV-6电影,http://173.208.212.130:8181/1080p/cctv6.m3u8
203.52ms,CCTV-1,http://173.208.212.130:8181/720p/cctv1.m3u8
203.58ms,甘肃卫视,http://204.12.221.218:8181/3m1080p/gsws.m3u8
203.67ms,CCTV-2财经,http://173.208.212.130:8181/1080p/cctv2.m3u8
203.70ms,北京卫视,http://173.208.212.130:8181/720p/bjws.m3u8
203.76ms,新疆卫视,http://198.204.228.26/live/xjws.m3u8
203.79ms,陕西卫视,http://107.150.60.122/live/snwshd.m3u8
203.88ms,天津卫视,http://107.150.60.122/live/tjwshd.m3u8
203.88ms,四川卫视,http://107.150.60.122/live/scwshd.m3u8
203.89ms,厦门卫视,http://107.150.60.122/live/xmws.m3u8
203.96ms,CCTV风云足球,http://107.150.60.122/live/fyzq.m3u8
203.99ms,CCTV2,http://204.12.221.218:8181/3m1080p/cctv2.m3u8
204.08ms,CCTV6,http://173.208.212.130:8181/720p/cctv6.m3u8
204.12ms,北京卫视,http://107.150.60.122/live/bjwshd.m3u8
204.14ms,内蒙古卫视,http://107.150.60.122/live/nmgws.m3u8
204.15ms,CHC动作电影,http://198.204.228.26/live/chcdz.m3u8
204.19ms,CHC动作电影,http://192.151.150.154/live/chcdz.m3u8
204.22ms,CHC家庭影院,http://107.150.60.122/live/chcjt.m3u8
204.22ms,云南卫视,http://204.12.221.218:8181/3m1080p/ynws.m3u8
204.22ms,厦门卫视,http://192.151.150.154/live/xmws.m3u8
204.25ms,CCTV-3,http://74.91.26.218:82/live/cctv3hd.m3u8
204.27ms,CCTV-3综艺,http://173.208.212.130:8181/1080p/cctv3.m3u8
204.28ms,CCTV8,http://107.150.60.122/live/cctv8hd.m3u8
204.32ms,CCTV-8电视剧,http://173.208.212.130:8181/1080p/cctv8.m3u8
204.32ms,新疆卫视,http://192.151.150.154/live/xjws.m3u8
204.33ms,CCTV3,http://107.150.60.122/live/cctv3hd.m3u8
204.40ms,贵州卫视,http://198.204.228.26/live/gzwshd.m3u8
204.45ms,CCTV-风云音乐,http://173.208.212.130:8181/720p/fyyy.m3u8
204.48ms,山东卫视,http://198.204.228.26/live/sdwshd.m3u8
204.53ms,内蒙古卫视,http://192.151.150.154/live/nmgws.m3u8
204.57ms,兵团卫视,http://192.151.150.154/live/btws.m3u8
204.60ms,CHC影迷电影,http://192.151.150.154/live/chchd.m3u8
204.60ms,CCTV-兵器科技,http://173.208.212.130:8181/720p/gfjs.m3u8
204.65ms,CCTV4,http://69.30.245.50/live/cctv4.m3u8
204.71ms,兵团卫视,http://198.204.228.26/live/btws.m3u8
204.76ms,CCTV6,http://204.12.221.218:8181/3m1080p/cctv6.m3u8
204.78ms,CCTV-14少儿,http://204.12.221.218:8181/3m1080p/cctv14.m3u8
204.81ms,北京卫视,http://204.12.221.218:8181/3m1080p/bjws.m3u8
204.83ms,云南卫视,http://198.204.228.26/live/ynwshd.m3u8
204.85ms,CCTV2,http://107.150.60.122/live/cctv2hd.m3u8
204.87ms,CCTV-央视文化精品,http://173.208.212.130:8181/720p/ysjp.m3u8
204.87ms,CCTV2,http://74.91.26.218:82/live/cctv2hd.m3u8
204.89ms,安徽卫视,http://204.12.221.218:8181/3m1080p/ahws.m3u8
204.92ms,东方卫视,http://107.150.60.122/live/dfwshd.m3u8
204.93ms,陕西卫视,http://204.12.221.218:8181/3m1080p/snws.m3u8
204.95ms,江西卫视,http://107.150.60.122/live/jxwshd.m3u8
204.96ms,吉林卫视,http://204.12.221.218:8181/3m1080p/jlws.m3u8
205.00ms,CCTV6,http://107.150.60.122/live/cctv6hd.m3u8
205.01ms,河北卫视,http://204.12.221.218:8181/3m1080p/hews.m3u8
205.01ms,CCTV-9,http://173.208.212.130:8181/720p/cctv9.m3u8
205.04ms,CCTV-10,http://192.151.150.154/live/cctv10hd.m3u8
205.04ms,CCTV-4中文国际,http://173.208.212.130:8181/1080p/cctv4.m3u8
205.08ms,黑龙江卫视,http://198.204.228.26/live/hljwshd.m3u8
205.08ms,东方卫视,http://192.151.150.154/live/dfwshd.m3u8
205.08ms,CHC动作电影,http://107.150.60.122/live/chcdz.m3u8
205.09ms,山东卫视,http://107.150.60.122/live/sdwshd.m3u8
205.09ms,深圳卫视,http://198.204.228.26/live/szwshd.m3u8
205.14ms,CCTV-13,http://192.151.150.154/live/cctv13hd.m3u8
205.16ms,河南卫视,http://192.151.150.154/live/hawshd.m3u8
205.23ms,CCTV12,http://74.91.26.218:82/live/cctv12hd.m3u8
205.25ms,新疆卫视,http://107.150.60.122/live/xjws.m3u8
205.26ms,CCTV-8电视剧,http://204.12.221.218:8181/3m1080p/cctv8.m3u8
205.27ms,CCTV-6,http://74.91.26.218:82/live/cctv6hd.m3u8
205.28ms,陕西卫视,http://198.204.228.26/live/snwshd.m3u8
205.28ms,辽宁卫视,http://107.150.60.122/live/lnwshd.m3u8
205.32ms,湖南卫视,http://107.150.60.122/live/hnwshd.m3u8
205.34ms,湖南卫视,http://74.91.26.218:82/live/hnwshd.m3u8
205.38ms,CCTV12,http://107.150.60.122/live/cctv12hd.m3u8
205.41ms,江苏卫视,http://173.208.212.130:8181/1080p/jsws.m3u8
205.43ms,CCTV-9,http://192.151.150.154/live/cctv9hd.m3u8
205.45ms,东方卫视,http://204.12.221.218:8181/3m1080p/dfws.m3u8
205.46ms,CCTV-17,http://74.91.26.218:82/live/cctv17hd.m3u8
205.48ms,浙江卫视,http://173.208.212.130:8181/1080p/zjws.m3u8
205.51ms,CCTV-央视文化精品,http://192.151.150.154/live/ysjp.m3u8
205.52ms,CCTV11,http://74.91.26.218:82/live/cctv11hd.m3u8
205.61ms,CCTV-15音乐,http://173.208.212.130:8181/720p/cctv15.m3u8
205.63ms,CCTV-14,http://74.91.26.218:82/live/cctv14hd.m3u8
205.67ms,湖北卫视,http://204.12.221.218:8181/3m1080p/hbws.m3u8
205.69ms,西藏卫视,http://107.150.60.122/live/xzws.m3u8
205.71ms,湖北卫视,http://198.204.228.26/live/hbwshd.m3u8
205.82ms,江苏卫视,http://107.150.60.122/live/jswshd.m3u8
205.83ms,东南卫视,http://198.204.228.26/live/dnwshd.m3u8
205.84ms,CCTV5,http://107.150.60.122/live/cctv5p.m3u8
205.85ms,四川卫视,http://198.204.228.26/live/scwshd.m3u8
205.88ms,宁夏卫视,http://107.150.60.122/live/nxws.m3u8
205.91ms,重庆卫视,http://192.151.150.154/live/cqwshd.m3u8
205.94ms,东南卫视,http://204.12.221.218:8181/3m1080p/dnws.m3u8
205.94ms,CCTV-1,http://192.151.150.154/live/cctv1hd.m3u8
205.97ms,CHC家庭影院,http://198.204.228.26/live/chcjt.m3u8
205.97ms,CCTV-9,http://74.91.26.218:82/live/cctv9hd.m3u8
206.02ms,CCTV-8,http://192.151.150.154/live/cctv8k.m3u8
206.02ms,浙江卫视,http://173.208.212.130:8181/720p/zjws.m3u8
206.04ms,湖南卫视,http://204.12.221.218:8181/3m1080p/hnws.m3u8
206.05ms,CCTV-14少儿,http://173.208.212.130:8181/1080p/cctv14.m3u8
206.08ms,CCTV-15,http://192.151.150.154/live/cctv15hd.m3u8
206.08ms,CCTV11,http://173.208.212.130:8181/720p/cctv11.m3u8
206.09ms,吉林卫视,http://192.151.150.154/live/jlwshd.m3u8
206.09ms,宁夏卫视,http://192.151.150.154/live/nxws.m3u8
206.11ms,天津卫视,http://192.151.150.154/live/tjwshd.m3u8
206.16ms,重庆卫视,http://107.150.60.122/live/cqwshd.m3u8
206.20ms,CCTV-怀旧剧场,http://173.208.212.130:8181/720p/hjjc.m3u8
206.21ms,CCTV10,http://74.91.26.218:82/live/cctv10hd.m3u8
206.21ms,辽宁卫视,http://204.12.221.218:8181/3m1080p/lnws.m3u8
206.26ms,甘肃卫视,http://192.151.150.154/live/gswshd.m3u8
206.29ms,CCTV-8,http://173.208.212.130:8181/720p/cctv8.m3u8
206.29ms,江西卫视,http://204.12.221.218:8181/3m1080p/jxws.m3u8
206.33ms,CCTV15,http://204.12.221.218:8181/3m1080p/cctv15.m3u8
206.36ms,青海卫视,http://198.204.228.26/live/qhws.m3u8
206.42ms,广东卫视,http://173.208.212.130:8181/720p/gdws.m3u8
206.45ms,CCTV-4,http://74.91.26.218:82/live/cctv4hd.m3u8
206.49ms,海南卫视,http://204.12.221.218:8181/3m1080p/lyws.m3u8
206.49ms,CCTV-7,http://74.91.26.218:82/live/cctv7hd.m3u8
206.54ms,湖南卫视,http://173.208.212.130:8181/720p/hnws.m3u8
206.57ms,浙江卫视,http://107.150.60.122/live/zjwshd.m3u8
206.59ms,兵团卫视,http://107.150.60.122/live/btws.m3u8
206.59ms,内蒙古卫视,http://198.204.228.26/live/nmgws.m3u8
206.74ms,CCTV17,http://107.150.60.122/live/cctv17hd.m3u8
206.77ms,江苏卫视,http://204.12.221.218:8181/3m1080p/jsws.m3u8
206.77ms,CCTV-8,http://74.91.26.218:82/live/cctv8hd.m3u8
206.80ms,山东卫视,http://204.12.221.218:8181/3m1080p/sdws.m3u8
206.82ms,云南卫视,http://192.151.150.154/live/ynwshd.m3u8
206.88ms,广东卫视,http://192.151.150.154/live/gdwshd.m3u8
206.89ms,CCTV-6,http://192.151.150.154/live/cctv6hd.m3u8
206.98ms,江西卫视,http://192.151.150.154/live/jxwshd.m3u8
207.02ms,CCTV14,http://192.151.150.154/live/cctv14hd.m3u8
207.02ms,黑龙江卫视,http://192.151.150.154/live/hljwshd.m3u8
207.03ms,青海卫视,http://192.151.150.154/live/qhws.m3u8
207.08ms,云南卫视,http://107.150.60.122/live/ynwshd.m3u8
207.16ms,CHC家庭影院,http://192.151.150.154/live/chcjt.m3u8
207.16ms,CCTV-3,http://69.30.245.50/live/cctv3.m3u8
207.27ms,东方卫视,http://173.208.212.130:8181/720p/dfws.m3u8
207.31ms,CCTV15,http://74.91.26.218:82/live/cctv15hd.m3u8
207.40ms,贵州卫视,http://204.12.221.218:8181/3m1080p/gzws.m3u8
207.43ms,CCTV2,http://173.208.212.130:8181/720p/cctv2.m3u8
207.43ms,深圳卫视,http://204.12.221.218:8181/3m1080p/szws.m3u8
207.51ms,CCTV-15音乐,http://173.208.212.130:8181/1080p/cctv15.m3u8
207.54ms,江西卫视,http://198.204.228.26/live/jxwshd.m3u8
207.54ms,广东卫视,http://204.12.221.218:8181/3m1080p/gdws.m3u8
207.54ms,CCTV10,http://198.204.228.26/live/cctv10hd.m3u8
207.55ms,辽宁卫视,http://198.204.228.26/live/lnwshd.m3u8
207.71ms,深圳卫视,http://192.151.150.154/live/szwshd.m3u8
207.72ms,西藏卫视,http://198.204.228.26/live/xzws.m3u8
207.77ms,CCTV-8,http://69.30.245.50/live/cctv8.m3u8
207.78ms,CCTV-7,http://192.151.150.154/live/cctv7hd.m3u8
207.80ms,天津卫视,http://198.204.228.26/live/tjwshd.m3u8
207.80ms,江苏卫视,http://198.204.228.26/live/jswshd.m3u8
207.80ms,河北卫视,http://173.208.212.130:8181/720p/hews.m3u8
207.86ms,河南卫视,http://173.208.212.130:8181/720p/haws.m3u8
207.87ms,青海卫视,http://107.150.60.122/live/qhws.m3u8
207.89ms,CCTV-风云剧场,http://192.151.150.154/live/fyjc.m3u8
207.91ms,CCTV-7国防军事,http://173.208.212.130:8181/720p/cctv7.m3u8
207.93ms,CCTV7,http://107.150.60.122/live/cctv7hd.m3u8
208.04ms,CCTV,http://107.150.60.122/live/cctv4k.m3u8
208.26ms,浙江卫视,http://204.12.221.218:8181/3m1080p/zjws.m3u8
208.27ms,辽宁卫视,http://192.151.150.154/live/lnwshd.m3u8
208.30ms,山西卫视,http://107.150.60.122/live/sxwshd.m3u8
208.57ms,厦门卫视,http://198.204.228.26/live/xmws.m3u8
208.60ms,广西卫视,http://107.150.60.122/live/gxwshd.m3u8
208.61ms,三沙卫视,http://198.204.228.26/live/ssws.m3u8
208.61ms,CCTV怀旧剧场,http://107.150.60.122/live/hjjc.m3u8
208.64ms,CCTV-世界地理,http://192.151.150.154/live/sjdl.m3u8
208.67ms,宁夏卫视,http://198.204.228.26/live/nxws.m3u8
208.68ms,深圳卫视,http://107.150.60.122/live/szwshd.m3u8
208.72ms,天津卫视,http://173.208.212.130:8181/720p/tjws.m3u8
208.81ms,CCTV8,http://192.151.150.154/live/cctv8hd.m3u8
208.84ms,湖南卫视,http://192.151.150.154/live/hnwshd.m3u8
208.84ms,山西卫视,http://198.204.228.26/live/sxwshd.m3u8
209.09ms,三沙卫视,http://192.151.150.154/live/ssws.m3u8
209.11ms,CCTV-怀旧剧场,http://192.151.150.154/live/hjjc.m3u8
209.46ms,山东卫视,http://192.151.150.154/live/sdwshd.m3u8
209.58ms,深圳卫视,http://173.208.212.130:8181/720p/szws.m3u8
210.07ms,江苏卫视,http://173.208.212.130:8181/720p/jsws.m3u8
210.07ms,吉林卫视,http://198.204.228.26/live/jlwshd.m3u8
210.25ms,CCTV-第一剧场,http://192.151.150.154/live/dyjc.m3u8
210.31ms,贵州卫视,http://192.151.150.154/live/gzwshd.m3u8
210.63ms,CCTV第一剧场,http://107.150.60.122/live/dyjc.m3u8
210.97ms,CCTV-第一剧场,http://173.208.212.130:8181/720p/dyjc.m3u8
211.07ms,东方卫视,http://198.204.228.26/live/dfwshd.m3u8
212.54ms,北京卫视,http://192.151.150.154/live/bjwshd.m3u8
215.55ms,山东卫视,http://173.208.212.130:8181/720p/sdws.m3u8
217.03ms,CCTV-17,http://192.151.150.154/live/cctv17hd.m3u8
217.13ms,CCTV-风云剧场,http://173.208.212.130:8181/720p/fyjc.m3u8
219.14ms,四川卫视,http://192.151.150.154/live/scwshd.m3u8
219.96ms,CCTV5+,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv5p
220.29ms,CCTV央视台球,http://107.150.60.122/live/ystq.m3u8
220.74ms,天津卫视,http://204.12.221.218:8181/3m1080p/tjws.m3u8
223.81ms,春晚2004,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxOTVfMF8z_b_B86c4430b82ff5a7f4e8132f6ee558536.mp4
226.80ms,四川卫视,http://204.12.221.218:8181/3m1080p/scws.m3u8
230.01ms,春晚1988,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTJfNDAzMDAxOTlfNjYyNzMyNjkxNjBfMF8z_b_B8c835b83a92d25bde81ba22c5cd9521e.mp4
241.33ms,贵州卫视,http://107.150.60.122/live/gzwshd.m3u8
248.66ms,CCTV-高尔夫网球,http://192.151.150.154/live/gefwq.m3u8
252.97ms,浙江卫视,http://ali-xwl.cztv.com/live/channel011080Plxw.m3u8
254.57ms,吉林卫视,http://107.150.60.122/live/jlwshd.m3u8
255.78ms,CCTV-高尔夫网球,http://173.208.212.130:8181/720p/gefwq.m3u8
