更新时间,#genre#
20260324-07-36-07,url


RespoTime,whitelist,#genre#
310.18ms,天津卫视,http://123.129.70.178:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
310.72ms,东南卫视,http://123.129.70.178:9901/tsfile/live/0137_1.m3u8
311.47ms,CCTV-4,http://123.129.70.178:9901/tsfile/live/0004_1.m3u8
311.87ms,广东卫视,http://61.136.172.236:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
312.15ms,黑龙江卫视,http://123.129.70.178:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
312.67ms,CCTV-5+,http://123.129.70.178:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
313.15ms,CCTV-4,http://123.129.70.178:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
313.31ms,CCTV-7,http://123.129.70.178:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
313.32ms,辽宁卫视,http://123.129.70.178:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
313.36ms,湖北卫视,http://61.136.172.236:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
313.38ms,安徽卫视,http://123.129.70.178:9901/tsfile/live/0130_1.m3u8
315.23ms,东南卫视,http://123.129.70.178:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
315.53ms,天津卫视,http://123.129.70.178:9901/tsfile/live/0135_1.m3u8
315.57ms,CCTV-1,http://drive.mxmy.net:8888/udp/239.3.1.129:8008
315.84ms,广东经济科教,http://119.32.12.17:2901/udp/224.1.100.6:11111
316.39ms,北京卫视,http://123.129.70.178:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
317.25ms,CCTV-5+,http://123.129.70.178:9901/tsfile/live/0016_1.m3u8
317.41ms,江苏卫视,http://drive.mxmy.net:8888/udp/239.3.1.135:8028
318.66ms,广东影视,http://119.32.12.17:2901/udp/224.1.100.11:11111
318.83ms,CCTV-6,http://drive.mxmy.net:8888/udp/239.3.1.174:8001
319.09ms,CCTV-7,http://123.129.70.178:9901/tsfile/live/0007_1.m3u8
319.33ms,东方卫视,http://218.13.170.98:9901/tsfile/live/1010_1.m3u8
319.49ms,甘肃卫视,http://183.11.239.36:808/hls/119/index.m3u8
319.92ms,CCTV-4,http://drive.mxmy.net:8888/udp/239.3.1.213:4220
320.26ms,湖北卫视,http://drive.mxmy.net:8888/udp/239.3.1.138:8044
320.55ms,CCTV-17,http://drive.mxmy.net:8888/udp/239.3.1.188:8001
320.87ms,海南卫视,http://183.11.239.36:808/hls/124/index.m3u8
321.03ms,吉林卫视,http://drive.mxmy.net:8888/udp/239.3.1.240:8172
321.21ms,广东民生,http://183.11.239.36:808/hls/18/index.m3u8
321.36ms,CCTV-15,http://123.129.70.178:9901/tsfile/live/0015_1.m3u8
321.42ms,广东少儿,http://119.32.12.17:2901/udp/224.1.100.9:11111
321.50ms,CCTV-13,http://183.11.239.36:808/hls/31/index.m3u8
321.83ms,江苏卫视,http://183.11.239.36:808/hls/38/index.m3u8
321.87ms,黑龙江卫视,http://drive.mxmy.net:8888/udp/239.3.1.133:8016
321.95ms,CCTV-5+,http://drive.mxmy.net:8888/udp/239.3.1.130:8004
322.52ms,CCTV-14,http://drive.mxmy.net:8888/udp/239.3.1.65:8132
322.88ms,广东民生,http://119.32.12.17:2901/udp/224.1.100.4:11111
323.15ms,重庆汽摩,http://123.146.162.24:8017/iTXwrGs/800/live.m3u8?zzhongqd
323.47ms,河南卫视,http://183.11.239.36:808/hls/51/index.m3u8
323.75ms,合肥新闻,http://112.27.235.94:8000/hls/18/index.m3u8
323.80ms,CCTV-4,http://drive.mxmy.net:8888/udp/239.3.1.105:8092
324.68ms,山东卫视,http://drive.mxmy.net:8888/udp/239.3.1.209:8052
325.29ms,CCTV-10,http://drive.mxmy.net:8888/udp/239.3.1.63:8116
325.36ms,云南卫视,http://183.11.239.36:808/hls/52/index.m3u8
325.41ms,CCTV-2,http://drive.mxmy.net:8888/udp/239.3.1.60:8084
325.70ms,北京卫视,http://183.11.239.36:808/hls/41/index.m3u8
325.78ms,广西卫视,http://183.11.239.36:808/hls/56/index.m3u8
326.15ms,辽宁北方,http://120.76.248.139/live/bfgd/4200000071.m3u8
326.45ms,江西卫视,http://drive.mxmy.net:8888/udp/239.3.1.123:8164
326.51ms,广东少儿,http://gmxw.7766.org:808/hls/175/index.m3u8
326.86ms,西藏卫视,http://183.11.239.36:808/hls/64/index.m3u8
327.03ms,重庆卫视,http://183.11.239.36:808/hls/53/index.m3u8
327.61ms,河北卫视,http://183.11.239.36:808/hls/54/index.m3u8
327.91ms,辽宁生活,http://120.76.248.139/live/bfgd/4200000073.m3u8
328.01ms,CCTV-9,http://drive.mxmy.net:8888/udp/239.3.1.62:8112
328.10ms,CCTV-15,http://183.11.239.36:808/hls/102/index.m3u8
328.79ms,重庆汽摩,http://123.146.162.24:8017/iTXwrGs/800/live.m3u8
329.14ms,天津卫视,http://183.11.239.36:808/hls/42/index.m3u8
329.25ms,CCTV-16,http://183.11.239.36:808/hls/169/index.m3u8
329.35ms,陕西卫视,http://113.25.252.226:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
329.63ms,河北卫视,http://drive.mxmy.net:8888/udp/239.3.1.148:8072
330.15ms,广东卫视,http://183.11.239.36:808/hls/80/index.m3u8
330.23ms,安徽卫视,http://120.211.62.180:8000/hls/33/index.m3u8
330.39ms,CCTV-17,http://183.11.239.36:808/hls/35/index.m3u8
330.46ms,山东卫视,http://61.136.172.236:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
331.23ms,CCTV-13,http://drive.mxmy.net:8888/udp/239.3.1.124:8128
331.49ms,CCTV-4,http://drive.mxmy.net:8888/udp/239.3.1.214:4220
331.85ms,春晚2007,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzMjNfMF8z_b_B00b069c7899976459ceeaa99353dfefe.mp4
332.17ms,湖南卫视,http://drive.mxmy.net:8888/udp/239.3.1.132:8012
332.50ms,CCTV-2,http://120.76.248.139/live/bfgd/4200000061.m3u8
333.19ms,春晚1989,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
334.36ms,辽宁卫视,http://drive.mxmy.net:8888/udp/239.3.1.210:8056
334.47ms,CCTV-17,http://drive.mxmy.net:8888/udp/239.3.1.151:8144
334.61ms,黑龙江卫视,http://218.13.170.98:9901/tsfile/live/1006_1.m3u8
334.61ms,湖南卫视,http://218.13.170.98:9901/tsfile/live/1001_1.m3u8
335.09ms,CCTV-7,http://drive.mxmy.net:8888/udp/239.3.1.61:8104
335.62ms,黑龙江卫视,http://61.136.172.236:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
335.79ms,河南卫视,http://61.136.172.236:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
336.47ms,安徽卫视,http://drive.mxmy.net:8888/udp/239.3.1.211:8064
336.78ms,重庆卫视,http://drive.mxmy.net:8888/udp/239.3.1.122:8160
338.04ms,浙江之江纪录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
338.32ms,天津卫视,http://61.136.172.236:9901/tsfile/live/0135_1.m3u8
338.57ms,CCTV-16,http://drive.mxmy.net:8888/udp/239.3.1.184:8001
339.14ms,广东卫视,http://61.136.172.236:9901/tsfile/live/0125_1.m3u8
339.75ms,东南卫视,http://drive.mxmy.net:8888/udp/239.3.1.156:8148
339.84ms,江西卫视,http://61.136.172.236:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
340.58ms,河南卫视,http://cssbyd.imwork.net:8082/hls/37/index.m3u8
340.59ms,浙江卫视,http://ali-m-l.cztv.com:80/channels/lantian/channel001/1080p.m3u8
341.17ms,CCTV-5,http://drive.mxmy.net:8888/udp/239.3.1.173:8001
341.61ms,湖北卫视,http://61.136.172.236:9901/tsfile/live/0132_1.m3u8
342.17ms,CCTV-11,http://drive.mxmy.net:8888/udp/239.3.1.152:8120
342.21ms,吉林卫视,http://61.136.172.236:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
342.33ms,东南卫视,http://61.136.172.236:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
342.65ms,江苏卫视,http://218.13.170.98:9901/tsfile/live/1003_1.m3u8
343.43ms,甘肃卫视,http://218.13.170.98:9901/tsfile/live/0141_1.m3u8
344.27ms,CCTV-2,http://218.13.170.98:9901/tsfile/live/0002_1.m3u8
344.44ms,天津卫视,http://drive.mxmy.net:8888/udp/239.3.1.141:1234
344.96ms,CCTV-13,http://61.136.172.236:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
345.28ms,河北卫视,http://61.136.172.236:9901/tsfile/live/0117_1.m3u8
345.52ms,广西卫视,http://61.136.172.236:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
346.33ms,重庆汽摩,http://222.179.155.21:1935/ch1.m3u8
346.42ms,春晚2022,https://alimov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
346.80ms,重庆卫视,http://61.136.172.236:9901/tsfile/live/0142_1.m3u8
347.15ms,山东综艺,http://58.57.40.22:9901/tsfile/live/1021_1.m3u8
347.60ms,湖北卫视,http://222.169.85.8:9901/tsfile/live/0132_1.m3u8
347.81ms,海南新闻,https://satellitepull.cnr.cn/live/wxhainxwgb/playlist.m3u8
348.77ms,浙江经济生活,http://ali-vl.cztv.com/channels/lantian/channel003/360p.m3u8
348.80ms,湖南卫视,http://222.169.85.8:9901/tsfile/live/0128_1.m3u8
349.06ms,山西卫视,http://153.0.171.163:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
349.15ms,CCTV-2,http://112.123.206.32:808/hls/2/index.m3u8
350.75ms,浙江少儿,http://ali-vl.cztv.com/channels/lantian/channel008/360p.m3u8
354.50ms,陕西卫视,http://219.146.95.58:59902/tsfile/live/0136_1.m3u8?txiptv
354.75ms,黑莓电影,https://epg.pw/stream/ffcb6572863f0745a7369fbd9d901f1dfd0ab8fab8bad8bebb4e01c90b303c47.m3u8
354.87ms,CCTV-12,http://drive.mxmy.net:8888/udp/239.3.1.64:8124
356.10ms,纬来体育,https://epg.pw/stream/4f18dfe0593db5c686eb64ae8edaf2a9202d4d46bdc9bbde2cee27708e12ea01.m3u8
356.51ms,CCTV-9,http://222.169.85.8:9901/tsfile/live/0009_1.m3u8
356.93ms,CCTV-15,http://153.0.171.163:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
357.84ms,江西卫视,http://222.169.85.8:9901/tsfile/live/0138_1.m3u8
357.87ms,陕西卫视,http://153.0.171.163:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
358.11ms,CCTV-3,http://222.169.85.8:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
358.16ms,CCTV-15,http://222.169.85.8:9901/tsfile/live/0015_1.m3u8
358.61ms,CCTV-11,http://61.136.172.236:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
359.32ms,宁夏卫视,http://222.169.85.8:9901/tsfile/live/0112_1.m3u8
359.71ms,河南卫视,http://222.169.85.8:9901/tsfile/live/0139_1.m3u8
359.96ms,广东卫视,http://222.169.85.8:9901/tsfile/live/0125_1.m3u8
360.55ms,四川卫视,http://222.169.85.8:9901/tsfile/live/0123_1.m3u8
360.70ms,贵州卫视,http://222.169.85.8:9901/tsfile/live/0120_1.m3u8
361.21ms,浙江国际,http://ali-vl.cztv.com/channels/lantian/channel010/360p.m3u8
362.16ms,北京卫视,http://124.116.183.146:9901/tsfile/live/0122_1.m3u8
362.76ms,辽宁卫视,http://39.152.103.17:8089/tsfile/live/1024_1.m3u8
363.66ms,山东卫视,http://222.169.85.8:9901/tsfile/live/0131_1.m3u8
363.79ms,四川卫视,http://39.152.103.17:8089/tsfile/live/1044_1.m3u8
366.79ms,浙江教科影视,http://ali-vl.cztv.com/channels/lantian/channel004/360p.m3u8
367.16ms,山东文旅,http://58.57.40.22:9901/tsfile/live/1023_1.m3u8
367.17ms,内蒙古卫视,http://cssbyd.imwork.net:8082/hls/44/index.m3u8
367.55ms,广东卫视,http://222.169.85.8:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
367.86ms,天津卫视,http://222.169.85.8:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
367.87ms,北京卫视,http://222.169.85.8:9901/tsfile/live/0017_1.m3u8
368.09ms,广西卫视,http://222.169.85.8:9901/tsfile/live/0113_1.m3u8
368.26ms,CCTV-14,http://124.116.183.146:9901/tsfile/live/0014_1.m3u8
368.99ms,CCTV-5+,http://222.169.85.8:9901/tsfile/live/0116_1.m3u8
370.89ms,CCTV-16,http://39.152.103.17:8089/tsfile/live/1015_1.m3u8
371.38ms,安徽卫视,http://61.136.172.236:9901/tsfile/live/0130_1.m3u8
371.58ms,浙江卫视,http://222.169.85.8:9901/tsfile/live/0019_1.m3u8
371.64ms,广西卫视,http://61.136.172.236:9901/tsfile/live/0113_1.m3u8
372.10ms,CCTV-17,http://120.211.62.180:8000/hls/17/index.m3u8
373.37ms,深圳卫视,http://222.214.208.34:59901/tsfile/live/0126_1.m3u8
373.45ms,河北卫视,http://61.136.172.236:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
374.37ms,广东卫视,http://222.214.208.34:59901/tsfile/live/0125_1.m3u8
374.42ms,CCTV-6,http://222.169.85.8:9901/tsfile/live/0006_1.m3u8
374.43ms,辽宁卫视,http://61.136.172.236:9901/tsfile/live/0121_1.m3u8
374.73ms,黑龙江卫视,http://61.136.172.236:9901/tsfile/live/0143_1.m3u8
374.95ms,河南卫视,http://61.136.172.236:9901/tsfile/live/0139_1.m3u8
375.76ms,贵州卫视,http://61.136.172.236:9901/tsfile/live/0120_1.m3u8
375.85ms,重庆卫视,http://61.136.172.236:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
377.48ms,贵州卫视,http://222.214.208.34:59901/tsfile/live/0120_1.m3u8
378.96ms,深圳卫视,http://222.169.85.8:9901/tsfile/live/0126_1.m3u8
379.28ms,辽宁卫视,http://61.136.172.236:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
379.85ms,天津卫视,http://61.136.172.236:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
380.23ms,江西卫视,http://61.136.172.236:9901/tsfile/live/0138_1.m3u8
380.37ms,东南卫视,http://61.136.172.236:9901/tsfile/live/0137_1.m3u8
380.85ms,黑龙江卫视,http://124.116.183.146:9901/tsfile/live/0143_1.m3u8
380.87ms,北京卫视,http://61.136.172.236:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
382.23ms,四川卫视,http://61.136.172.236:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
382.35ms,深圳卫视,http://61.136.172.236:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
383.42ms,山东农科,http://58.57.40.22:9901/tsfile/live/1022_1.m3u8
385.16ms,浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
386.63ms,浙江民生休闲,http://ali-vl.cztv.com/channels/lantian/channel006/360p.m3u8
386.82ms,春晚2004,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxOTVfMF8z_b_B86c4430b82ff5a7f4e8132f6ee558536.mp4
387.10ms,湖北卫视,http://www.745612.xyz:7788/rtp/235.254.198.72:1564
389.44ms,春晚1989,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
395.83ms,四川卫视,http://61.136.172.236:9901/tsfile/live/0123_1.m3u8
396.05ms,东方卫视,http://drive.mxmy.net:8888/udp/239.3.1.136:8032
397.11ms,天津卫视,http://112.46.85.60:8009/hls/44/index.m3u8
397.48ms,CCTV-1,http://112.123.206.32:808/hls/1/index.m3u8
398.02ms,CCTV-2,http://112.46.85.60:8009/hls/502/index.m3u8
402.39ms,CCTV-8,http://112.46.85.60:8009/hls/8/index.m3u8
403.50ms,CCTV-12,http://112.46.85.60:8009/hls/507/index.m3u8
405.67ms,广东体育,http://120.238.85.131:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0
406.50ms,CCTV-1,http://112.46.85.60:8009/hls/501/index.m3u8
407.01ms,CCTV-3,http://112.46.85.60:8009/hls/3/index.m3u8
409.39ms,CCTV-3,http://124.116.183.146:9901/tsfile/live/0003_1.m3u8
414.23ms,重庆卫视,http://124.116.183.146:9901/tsfile/live/0142_1.m3u8
416.42ms,春晚1988,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTJfNDAzMDAxOTlfNjYyNzMyNjkxNjBfMF8z_b_B8c835b83a92d25bde81ba22c5cd9521e.mp4
417.16ms,CCTV-7,http://124.116.183.146:9901/tsfile/live/0007_1.m3u8
417.61ms,辽宁教育青少,http://120.76.248.139/live/bfgd/4200000075.m3u8
421.74ms,CCTV-9,http://124.116.183.146:9901/tsfile/live/0009_1.m3u8
423.77ms,江苏卫视,http://112.46.85.60:8009/hls/33/index.m3u8
427.23ms,CCTV-6,http://124.116.183.146:9901/tsfile/live/0006_1.m3u8
427.49ms,CCTV-5,http://112.46.85.60:8009/hls/503/index.m3u8
427.94ms,江西卫视,http://183.215.134.239:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
428.62ms,新视觉,http://120.76.248.139/live/bfgd/4200000249.m3u8
430.53ms,CCTV-8,http://124.116.183.146:9901/tsfile/live/0008_1.m3u8
430.92ms,东南卫视,http://120.76.248.139/live/bfgd/4200000483.m3u8
431.10ms,朝阳新闻综合,http://120.76.248.139/live/bfgd/4200000282.m3u8
431.23ms,CCTV-5+,http://120.238.94.82:9901/tsfile/live/1030_1.m3u8
431.58ms,辽宁影视剧,http://120.76.248.139/live/bfgd/4200000070.m3u8
432.45ms,安徽导视,http://dspdhls.appcoo.com:8888/live/dspd/index.m3u8
432.79ms,春晚1987,https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8
432.94ms,春晚2008,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzNTNfMF8z_b_Bd7346962e61bd7b84e11a1fa6e4616f9.mp4
435.55ms,春晚2015,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2MTZfMF8z_b_B4851f43f5a2bc2871a9b0ec87294a6e7.mp4
435.60ms,吉林卫视,http://182.150.23.74:808/hls/35/index.m3u8
436.12ms,浙江新闻,http://ali-vl.cztv.com/channels/lantian/channel007/360p.m3u8
436.89ms,春晚2000,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxMTNfMF8z_b_Bdddf4e7ef0ff6cfd477857bb40e78419.mp4
437.08ms,CCTV-1,http://124.116.183.146:9901/tsfile/live/0001_1.m3u8
437.27ms,CCTV-4,http://124.116.183.146:9901/tsfile/live/0004_1.m3u8
437.64ms,浙江卫视,http://111.61.236.247:9081/hls/25/index.m3u8
438.20ms,CCTV-5,http://124.116.183.146:9901/tsfile/live/0005_1.m3u8
438.43ms,春晚1986,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDRfNDAzMDAxOTlfNjYyNzMyNTU0OTRfMF8z_b_B24f7d19f1132fa5d7f502f8377ad5567.mp4
439.25ms,CCTV-14,http://182.150.23.74:808/hls/14/index.m3u8
440.47ms,四川卫视,http://182.150.23.74:808/hls/38/index.m3u8
443.39ms,春晚1991,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjI2MTVfNDAzMDAxOTlfNjYyNzYwNjUxNjVfMF8z_b_B8feb7b85888678d71bf37a259c6850f6.mp4
444.36ms,广东卫视,http://124.116.183.146:9901/tsfile/live/0125_1.m3u8
449.65ms,东方卫视,http://124.116.183.146:9901/tsfile/live/0107_1.m3u8
450.81ms,CCTV-11,http://182.150.23.74:808/hls/11/index.m3u8
452.15ms,天津卫视,http://182.150.23.74:808/hls/27/index.m3u8
453.17ms,CCTV-4,https://global.cgtn.cicc.media.caton.cloud/master/cgtn-america.m3u8
453.26ms,东方卫视,http://111.61.236.247:9081/hls/40/index.m3u8
455.57ms,CCTV-10,http://124.116.183.146:9901/tsfile/live/0010_1.m3u8
462.69ms,山东卫视,http://182.150.23.74:808/hls/23/index.m3u8
464.46ms,CCTV-16,http://home.yulei.online:9999/rtp/226.0.2.169:9264
465.05ms,CCTV-7,http://182.150.23.74:808/hls/7/index.m3u8
466.66ms,安徽卫视,http://gmxw.7766.org:808/hls/40/index.m3u8
466.81ms,广东卫视,http://183.215.134.239:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
467.40ms,内蒙古卫视,http://182.150.23.74:808/hls/37/index.m3u8
467.81ms,江苏卫视,http://182.150.23.74:808/hls/18/index.m3u8
468.07ms,CCTV-9,http://182.150.23.74:808/hls/9/index.m3u8
470.13ms,云南卫视,http://182.150.23.74:808/hls/29/index.m3u8
472.85ms,湖北卫视,http://182.150.23.74:808/hls/28/index.m3u8
472.90ms,贵州卫视,http://182.150.23.74:808/hls/26/index.m3u8
477.03ms,CCTV-2,http://182.150.23.74:808/hls/2/index.m3u8
