更新时间,#genre#
20260702-05-45-15,url


RespoTime,whitelist,#genre#
45.08ms,河南卫视,http://tvcdn.stream3.hndt.com/tv/65c4a6d5017e1000b2b6ea2500000000_transios/playlist.m3u8?wsSecret=e50ed34d502c8ac9fbdc39b9ad40299d&wsTime=1782950263
45.70ms,新闻频道,http://tvcdn.stream3.hndt.com/tv/65bb6966017e100059b75a8500000000_transios/playlist.m3u8?wsSecret=c4692bbe8558ad007c0a2ace1fa95519&wsTime=1782950263
46.01ms,河南卫视,http://tvcdn.stream3.hndt.com/tv/65c4a6d5017e1000b2b6ea2500000000_transios/playlist.m3u8?wsSecret=68b7ad596999b2b03a90cb510b2dc926&wsTime=1782943229
46.09ms,象视界,http://tvcdn.stream3.hndt.com/tv/d34d1a2b0178100022de972e00000000_transios/playlist.m3u8?wsSecret=274c4532b636199fae7c48263a25ee6c&wsTime=1782950263
64.44ms,CCTV-6,http://198.204.240.250:82/live/cctv6.m3u8
64.58ms,CCTV-8,http://198.204.240.250:82/live/cctv8k.m3u8
65.45ms,CCTV4K,http://198.204.240.250:82/live/cctv4k.m3u8
66.38ms,CCTV-5+HD,http://173.208.212.130:8181/720p/cctv5p.m3u8
66.75ms,CCTV-5+HD,http://173.208.212.130:8181/1080p/cctv5p.m3u8
70.56ms,CCTV3,http://69.30.245.50/live/cctv3.m3u8
70.97ms,CCTV-6,http://69.30.245.50/live/cctv6.m3u8
71.28ms,CCTV7,http://69.30.245.50/live/cctv7.m3u8
72.09ms,CCTV-5,http://69.30.245.50/live/cctv5.m3u8
72.20ms,CCTV-2,http://69.30.245.50/live/cctv2.m3u8
72.25ms,CCTV-10,http://69.30.245.50/live/cctv10.m3u8
73.59ms,CCTV-1,http://69.30.245.50/live/cctv1.m3u8
78.50ms,深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8
83.18ms,CCTV兵器科技,http://38.75.136.137:98/gslb/dsdqpub/bqkj.m3u8?auth=testpub
88.58ms,海南新闻,https://satellitepull.cnr.cn/live/wxhainxwgb/playlist.m3u8
90.97ms,CCTV4K,http://67.220.71.199:2347/livehttpplay?channel_id=30029
96.45ms,CCTV9576,https://xykt-fix.github.io/Y77.m3u8
101.47ms,CGTN法语,https://0472.org/hls/cgtnf.m3u8
104.40ms,春晚2020,http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4
