更新时间,#genre#
20260722-23-50-13,url


RespoTime,whitelist,#genre#
13.26ms,河南卫视,http://tvcdn.stream3.hndt.com/tv/65c4a6d5017e1000b2b6ea2500000000_transios/playlist.m3u8?wsSecret=3756f2dceb5a3a7baa0de3c310bfaabd&wsTime=1784743303
13.41ms,公共频道,http://tvcdn.stream3.hndt.com/tv/65b93894017e10000ae6b07d00000000_transios/playlist.m3u8?wsSecret=94fd5619f4510c2c266b45cc6245a4f1&wsTime=1784743303
13.65ms,河南卫视,http://tvcdn.stream3.hndt.com/tv/65c4a6d5017e1000b2b6ea2500000000_transios/playlist.m3u8?wsSecret=854036ce7637add59cf291c9c95e31a1&wsTime=1784736085
13.82ms,电视剧频道,http://tvcdn.stream3.hndt.com/tv/65bd329b017e1000648cd2ed00000000_transios/playlist.m3u8?wsSecret=9e132d36f6cfc37ceae06a1bf97525db&wsTime=1784736085
46.17ms,春晚2002,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxNDdfMF8z_b_Ba6271d10b7e6cfae83759033a091f257.mp4
46.47ms,春晚2015,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2MTZfMF8z_b_B4851f43f5a2bc2871a9b0ec87294a6e7.mp4
46.79ms,春晚2021,https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
53.81ms,春晚2021,http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
64.82ms,Red Bull TV,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_6660.m3u8
68.14ms,春晚2022,http://txmov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
74.67ms,CCTV9576,https://xykt-fix.github.io/Y77.m3u8
77.65ms,厦门卫视,http://204.12.221.218:8181/3m1080p/xmws.m3u8
79.25ms,青海卫视,http://204.12.221.218:8181/3m1080p/qhws.m3u8
83.56ms,CCTV-5+,http://74.91.26.218:82/live/cctv5p.m3u8
85.90ms,CCTV5,http://74.91.26.218:82/live/cctv5hd.m3u8
86.97ms,西藏卫视,http://204.12.221.218:8181/3m1080p/xzws.m3u8
87.16ms,CCTV-1,http://74.91.26.218:82/live/cctv1hd.m3u8
88.83ms,CCTV-16,http://74.91.26.218:82/live/cctv16hd.m3u8
93.79ms,春晚2018,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
112.91ms,半·新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
113.99ms,春晚1989,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
126.72ms,春晚2004,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxOTVfMF8z_b_B86c4430b82ff5a7f4e8132f6ee558536.mp4
132.38ms,浙江卫视,http://ali-xwl.cztv.com/live/channel011080Plxw.m3u8
141.42ms,CCTV-15,http://192.151.150.154/live/cctv15hd.m3u8
141.71ms,陕西卫视,http://204.12.221.218:8181/3m1080p/snws.m3u8
141.81ms,江苏卫视,http://198.204.228.26/live/jswshd.m3u8
141.87ms,浙江卫视,http://173.208.212.130:8181/1080p/zjws.m3u8
142.58ms,广西卫视,http://192.151.150.154/live/gxwshd.m3u8
142.71ms,西藏卫视,http://107.150.60.122/live/xzws.m3u8
142.79ms,三沙卫视,http://107.150.60.122/live/ssws.m3u8
142.80ms,CCTV17,http://198.204.228.26/live/cctv17hd.m3u8
142.89ms,CCTV-2,http://192.151.150.154/live/cctv2hd.m3u8
142.93ms,CCTV6,http://107.150.60.122/live/cctv6hd.m3u8
143.16ms,湖南卫视,http://107.150.60.122/live/hnwshd.m3u8
143.23ms,新疆卫视,http://107.150.60.122/live/xjws.m3u8
143.32ms,广东卫视,http://204.12.221.218:8181/3m1080p/gdws.m3u8
143.45ms,CCTV-4,http://192.151.150.154/live/cctv4k.m3u8
143.82ms,贵州卫视,http://107.150.60.122/live/gzwshd.m3u8
143.92ms,CCTV5,http://107.150.60.122/live/cctv5p.m3u8
144.08ms,CCTV8K,http://107.150.60.122/live/cctv8k.m3u8
144.10ms,CCTV17,http://107.150.60.122/live/cctv17hd.m3u8
144.11ms,宁夏卫视,http://192.151.150.154/live/nxws.m3u8
144.25ms,CCTV7,http://107.150.60.122/live/cctv7hd.m3u8
144.56ms,CHC动作电影,http://198.204.228.26/live/chcdz.m3u8
144.74ms,北京卫视,http://107.150.60.122/live/bjwshd.m3u8
144.82ms,CCTV-1,http://192.151.150.154/live/cctv1hd.m3u8
145.21ms,云南卫视,http://107.150.60.122/live/ynwshd.m3u8
145.42ms,CCTV-第一剧场,http://173.208.212.130:8181/720p/dyjc.m3u8
145.73ms,CCTV-4,http://198.204.228.26/live/cctv4hd.m3u8
146.31ms,安徽卫视,http://192.151.150.154/live/ahwshd.m3u8
146.46ms,CCTV15,http://204.12.221.218:8181/3m1080p/cctv15.m3u8
146.48ms,CCTV-17,http://192.151.150.154/live/cctv17hd.m3u8
146.55ms,湖南卫视,http://198.204.228.26/live/hnwshd.m3u8
146.61ms,CCTV-第一剧场,http://192.151.150.154/live/dyjc.m3u8
146.80ms,浙江卫视,http://107.150.60.122/live/zjwshd.m3u8
146.84ms,CCTV4,http://69.30.245.50/live/cctv4.m3u8
146.85ms,湖北卫视,http://204.12.221.218:8181/3m1080p/hbws.m3u8
146.85ms,CCTV2,http://204.12.221.218:8181/3m1080p/cctv2.m3u8
146.92ms,江西卫视,http://198.204.228.26/live/jxwshd.m3u8
