更新时间,#genre#
20260715-05-05-04,url


RespoTime,whitelist,#genre#
44.03ms,公共频道,http://tvcdn.stream3.hndt.com/tv/65b93894017e10000ae6b07d00000000_transios/playlist.m3u8?wsSecret=6536ad849314cd2a8f19dd794f5ca373&wsTime=1784073647
49.59ms,法治频道,http://tvcdn.stream3.hndt.com/tv/65be54a9017e1000af59fb4800000000_transios/playlist.m3u8?wsSecret=23ae775bac8d3db80c682b01b6ca7e45&wsTime=1784073647
50.03ms,欢腾购物,http://tvcdn.stream3.hndt.com/tv/65ba653b017e1000d4ee41c700000000_transios/playlist.m3u8?wsSecret=74fcdb6050252e296b6c1b0ff4ede2aa&wsTime=1784073647
51.07ms,西藏卫视,http://204.12.221.218:8181/3m1080p/xzws.m3u8
51.51ms,青海卫视,http://204.12.221.218:8181/3m1080p/qhws.m3u8
52.44ms,CCTV-16,http://74.91.26.218:82/live/cctv16hd.m3u8
52.85ms,河南卫视,http://tvcdn.stream3.hndt.com/tv/65c4a6d5017e1000b2b6ea2500000000_transios/playlist.m3u8?wsSecret=74b51868a40ea77ad161e3777b9e230b&wsTime=1784073647
52.96ms,CCTV-4K超高清,http://173.208.212.130:8181/720p/cctv4k.m3u8
53.80ms,都市频道,http://tvcdn.stream3.hndt.com/tv/65c3fbc5017e1000fde13faa00000000_transios/playlist.m3u8?wsSecret=040f79abd0706b82eed18bb3156ec654&wsTime=1784073647
54.91ms,厦门卫视,http://204.12.221.218:8181/3m1080p/xmws.m3u8
57.35ms,CCTV-5+,http://74.91.26.218:82/live/cctv5p.m3u8
59.11ms,CCTV-1,http://74.91.26.218:82/live/cctv1hd.m3u8
61.38ms,CCTV5,http://74.91.26.218:82/live/cctv5hd.m3u8
86.93ms,浙江卫视,http://173.208.212.130:8181/720p/zjws.m3u8
87.31ms,黑龙江卫视,http://192.151.150.154/live/hljwshd.m3u8
90.56ms,CCTV-8电视剧,http://173.208.212.130:8181/1080p/cctv8.m3u8
90.66ms,河北卫视,http://204.12.221.218:8181/3m1080p/hews.m3u8
90.78ms,江苏卫视,http://173.208.212.130:8181/1080p/jsws.m3u8
90.87ms,辽宁卫视,http://192.151.150.154/live/lnwshd.m3u8
90.99ms,CCTV6,http://107.150.60.122/live/cctv6hd.m3u8
91.28ms,CCTV-8,http://192.151.150.154/live/cctv8k.m3u8
91.34ms,CCTV-风云剧场,http://173.208.212.130:8181/720p/fyjc.m3u8
91.57ms,CCTV-14少儿,http://173.208.212.130:8181/720p/cctv14.m3u8
91.59ms,厦门卫视,http://198.204.228.26/live/xmws.m3u8
91.65ms,CCTV-4,http://74.91.26.218:82/live/cctv4hd.m3u8
91.84ms,CCTV-第一剧场,http://192.151.150.154/live/dyjc.m3u8
91.94ms,云南卫视,http://204.12.221.218:8181/3m1080p/ynws.m3u8
92.62ms,深圳卫视,http://107.150.60.122/live/szwshd.m3u8
94.16ms,CCTV6,http://204.12.221.218:8181/3m1080p/cctv6.m3u8
94.37ms,四川卫视,http://198.204.228.26/live/scwshd.m3u8
94.56ms,CCTV16,http://107.150.60.122/live/cctv16hd.m3u8
94.63ms,CCTV-9,http://74.91.26.218:82/live/cctv9hd.m3u8
94.98ms,CHC影迷电影,http://192.151.150.154/live/chchd.m3u8
95.06ms,湖北卫视,http://204.12.221.218:8181/3m1080p/hbws.m3u8
95.18ms,CCTV-6,http://192.151.150.154/live/cctv6hd.m3u8
95.19ms,CCTV-7,http://74.91.26.218:82/live/cctv7hd.m3u8
95.26ms,天津卫视,http://107.150.60.122/live/tjwshd.m3u8
95.36ms,CCTV-风云音乐,http://173.208.212.130:8181/720p/fyyy.m3u8
95.42ms,青海卫视,http://198.204.228.26/live/qhws.m3u8
95.46ms,深圳卫视,http://204.12.221.218:8181/3m1080p/szws.m3u8
95.47ms,CCTV-4,http://192.151.150.154/live/cctv4k.m3u8
95.52ms,浙江卫视,http://204.12.221.218:8181/3m1080p/zjws.m3u8
95.56ms,甘肃卫视,http://192.151.150.154/live/gswshd.m3u8
95.59ms,CCTV-世界地理,http://192.151.150.154/live/sjdl.m3u8
95.65ms,厦门卫视,http://192.151.150.154/live/xmws.m3u8
95.69ms,兵团卫视,http://192.151.150.154/live/btws.m3u8
95.70ms,云南卫视,http://198.204.228.26/live/ynwshd.m3u8
95.71ms,CCTV-15音乐,http://173.208.212.130:8181/1080p/cctv15.m3u8
95.84ms,CCTV-2财经,http://173.208.212.130:8181/1080p/cctv2.m3u8
95.84ms,贵州卫视,http://107.150.60.122/live/gzwshd.m3u8
95.87ms,CCTV央视台球,http://107.150.60.122/live/ystq.m3u8
95.89ms,湖北卫视,http://107.150.60.122/live/hbwshd.m3u8
95.90ms,CCTV10,http://198.204.228.26/live/cctv10hd.m3u8
95.90ms,东方卫视,http://204.12.221.218:8181/3m1080p/dfws.m3u8
95.99ms,吉林卫视,http://192.151.150.154/live/jlwshd.m3u8
96.02ms,CCTV-6,http://69.30.245.50/live/cctv6.m3u8
96.12ms,CCTV-10,http://192.151.150.154/live/cctv10hd.m3u8
96.12ms,青海卫视,http://192.151.150.154/live/qhws.m3u8
96.12ms,湖南卫视,http://107.150.60.122/live/hnwshd.m3u8
96.18ms,广西卫视,http://107.150.60.122/live/gxwshd.m3u8
96.31ms,CHC动作电影,http://198.204.228.26/live/chcdz.m3u8
96.37ms,广东卫视,http://173.208.212.130:8181/720p/gdws.m3u8
96.43ms,CCTV-兵器科技,http://173.208.212.130:8181/720p/gfjs.m3u8
96.47ms,深圳卫视,http://198.204.228.26/live/szwshd.m3u8
96.48ms,陕西卫视,http://192.151.150.154/live/snwshd.m3u8
96.52ms,深圳卫视,http://173.208.212.130:8181/720p/szws.m3u8
96.62ms,CHC动作电影,http://192.151.150.154/live/chcdz.m3u8
96.63ms,山西卫视,http://198.204.228.26/live/sxwshd.m3u8
96.69ms,海南卫视,http://204.12.221.218:8181/3m1080p/lyws.m3u8
96.80ms,山东卫视,http://107.150.60.122/live/sdwshd.m3u8
96.88ms,CCTV2,http://107.150.60.122/live/cctv2hd.m3u8
97.05ms,河北卫视,http://192.151.150.154/live/hewshd.m3u8
97.08ms,山西卫视,http://107.150.60.122/live/sxwshd.m3u8
97.16ms,湖北卫视,http://198.204.228.26/live/hbwshd.m3u8
97.32ms,山东卫视,http://198.204.228.26/live/sdwshd.m3u8
97.44ms,江苏卫视,http://198.204.228.26/live/jswshd.m3u8
97.64ms,北京卫视,http://192.151.150.154/live/bjwshd.m3u8
97.75ms,CCTV-8,http://69.30.245.50/live/cctv8.m3u8
97.82ms,CCTV-15音乐,http://173.208.212.130:8181/720p/cctv15.m3u8
97.83ms,广东卫视,http://204.12.221.218:8181/3m1080p/gdws.m3u8
97.93ms,CCTV11,http://74.91.26.218:82/live/cctv11hd.m3u8
97.94ms,三沙卫视,http://107.150.60.122/live/ssws.m3u8
98.18ms,吉林卫视,http://204.12.221.218:8181/3m1080p/jlws.m3u8
98.26ms,CCTV-2,http://192.151.150.154/live/cctv2hd.m3u8
98.34ms,湖南卫视,http://74.91.26.218:82/live/hnwshd.m3u8
