更新时间,#genre#
20260328-07-37-27,url


RespoTime,whitelist,#genre#
21.97ms,深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8
63.79ms,CGTN法语,https://0472.org/hls/cgtnf.m3u8
64.18ms,CGTN,https://0472.org/hls/cgtn.m3u8
69.20ms,CGTN阿语,https://0472.org/hls/cgtna.m3u8
70.99ms,海南新闻,https://satellitepull.cnr.cn/live/wxhainxwgb/playlist.m3u8
75.38ms,CGTN俄语,https://0472.org/hls/cgtne.m3u8
86.33ms,天映经典,https://classicarts.akamaized.net/hls/live/1024257/CAS/master.m3u8
90.89ms,CGTN纪录,https://0472.org/hls/cgtnd.m3u8
98.66ms,CCTV-16,http://69.30.246.194/live/cctv16.m3u8
99.68ms,江苏卫视,http://69.30.246.194/live/jsws.m3u8
102.14ms,CCTV-15,http://69.30.246.194/live/cctv15.m3u8
104.68ms,CCTV-11,http://69.30.246.194/live/cctv11.m3u8
104.75ms,东方卫视,http://69.30.246.194/live/dfws.m3u8
104.79ms,湖南卫视,http://69.30.246.194/live/hnws.m3u8
105.17ms,CCTV-12,http://69.30.246.194/live/cctv12.m3u8
105.46ms,CCTV-14,http://69.30.246.194/live/cctv14.m3u8
105.90ms,CCTV-5,http://dd.ddzb.fun/php/migu.php?id=cctv5
105.96ms,CCTV-4,http://dd.ddzb.fun/php/migu.php?id=cctv4
106.42ms,CCTV-3,http://dd.ddzb.fun/php/migu.php?id=cctv3
108.76ms,浙江卫视,http://69.30.246.194/live/zjws.m3u8
116.67ms,天津体育,http://38.75.136.137:98/gslb/dsdqpub/tjtv5.m3u8?auth=testpub
116.73ms,青海卫视,http://38.75.136.137:98/gslb/dsdqpub/qhws.m3u8?auth=testpub
116.91ms,三沙卫视,http://38.75.136.137:98/gslb/dsdqpub/ssws.m3u8?auth=testpub
120.72ms,新疆卫视,http://38.75.136.137:98/gslb/dsdqpub/xjws.m3u8?auth=testpub
140.09ms,CCTV-1,http://dd.ddzb.fun/php/migu.php?id=cctv1
