更新时间,#genre#
20260604-09-48-32,url


RespoTime,whitelist,#genre#
5.88ms,河南卫视,http://tvcdn.stream3.hndt.com/tv/65c4a6d5017e1000b2b6ea2500000000_transios/playlist.m3u8?wsSecret=62ea347f32c1651bb6263046695e1bb3&wsTime=1780545586
7.93ms,CNA,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
14.49ms,春晚2022,http://txmov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
26.16ms,Red Bull TV,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_6660.m3u8
34.59ms,春晚2017,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2NDhfMF8z_b_B6527b0c2ce3dda1d9b3f34edd4fdb9aa.mp4
34.94ms,春晚2001,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMDFfMF8z_b_B70592cb7c4054e9cabb675e849bbf4bd.mp4
35.07ms,春晚1989,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
35.42ms,春晚2021,https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
35.47ms,春晚1991,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjI2MTVfNDAzMDAxOTlfNjYyNzYwNjUxNjVfMF8z_b_B8feb7b85888678d71bf37a259c6850f6.mp4
36.76ms,春晚2014,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTNfNDAzMDAxOTlfOTI4OTY2ODAzNjlfMF8z_b_Bdee65c77f9e7b2120a185c919dad81d2.mp4
39.86ms,春晚2021,http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
40.25ms,CHC影迷电影,https://t.freetv.fun/live/chcying-mi-dian-ying-9.m3u8
40.54ms,春晚2009,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzOTBfMF8z_b_B29a36a85e0277f6c2a1f033ef7c10708.mp4
44.10ms,春晚2002,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxNDdfMF8z_b_Ba6271d10b7e6cfae83759033a091f257.mp4
45.25ms,CCTV15,https://xykt-fix.github.io/play/a02e/index.m3u8
46.98ms,CHC家庭影院,https://t.freetv.fun/live/chcjia-ting-ying-yuan-7.m3u8
48.88ms,Bloomberg,https://liveprodusphoenixeast.akamaized.net/USPhx-HD/Channel-TX-USPhx-AWS-virginia-1/Source-USPhx-16k-1-s6lk2-BP-07-02-81ykIWnsMsg_live.m3u8
52.69ms,CHC影迷电影,https://t.freetv.fun/live/chcying-mi-dian-ying.m3u8
54.13ms,CHC影迷电影,https://t.freetv.fun/live/chcying-mi-dian-ying-10.m3u8
54.72ms,CCTV4K,http://67.220.71.199:2347/livehttpplay?channel_id=30029
61.21ms,春晚2004,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxOTVfMF8z_b_B86c4430b82ff5a7f4e8132f6ee558536.mp4
68.33ms,春晚1989,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
76.10ms,CGTN西语,https://0472.org/hls/cgtnx.m3u8
76.42ms,CGTN俄语,https://0472.org/hls/cgtne.m3u8
78.62ms,CCTV-6,http://69.30.245.50/live/cctv6.m3u8
78.84ms,CCTV-10,http://69.30.245.50/live/cctv10.m3u8
79.33ms,CCTV3,http://69.30.245.50/live/cctv3.m3u8
80.55ms,CCTV9576,https://xykt-fix.github.io/Y77.m3u8
85.45ms,CCTV11,https://xykt-fix.github.io/play/a02b/index.m3u8
90.97ms,春晚1988,https://txmov2.a.kwimgs.com/bs3/video-hls/5216575810935394655_hlsb.m3u8
91.60ms,春晚1994,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxMjNfMF8z_b_B3dde97f36273f04403d4dc5eec611a35.mp4
93.18ms,CGTN,https://0472.org/hls/cgtn.m3u8
96.74ms,春晚1999,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQxNTRfMF8z_b_B0b5e52bc003285ef66ec0cbb2be08556.mp4
98.04ms,春晚1996,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxNTJfMF8z_b_Bd841eae10ab1c9955ef55fbedfae6c45.mp4
99.08ms,春晚1987,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDhfNDAzMDAxOTlfNjYyNzMyNjMyMDNfMF8z_b_B570493ed8f7200d4013a66b2d21b2de9.mp4
99.52ms,CHC家庭影院,https://t.freetv.fun/live/chcjia-ting-ying-yuan-5.m3u8
106.69ms,春晚1995,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQwNzVfMF8z_b_B811c0dec6b9a3d3074a18522c185010a.mp4
107.91ms,CGTN阿语,https://0472.org/hls/cgtna.m3u8
108.30ms,春晚2015,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2MTZfMF8z_b_B4851f43f5a2bc2871a9b0ec87294a6e7.mp4
108.96ms,春晚2000,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxMTNfMF8z_b_Bdddf4e7ef0ff6cfd477857bb40e78419.mp4
109.11ms,春晚2011,https://alimov2.a.kwimgs.com/upic/2023/01/16/11/BMjAyMzAxMTYxMTA3MjFfNDAzMDAxOTlfOTM3MjcyMjA3ODhfMF8z_b_B8214200efc869dc6fcf99dad619fa4c1.mp4
112.86ms,春晚2018,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
118.79ms,CGTN纪录,https://0472.org/hls/cgtnd.m3u8
123.28ms,春晚2008,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzNTNfMF8z_b_Bd7346962e61bd7b84e11a1fa6e4616f9.mp4
128.15ms,湖南卫视4K,https://txmov2.a.kwimgs.com/bs3/video-hls/5199687338554291078_hlsb.m3u8
130.51ms,深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8
132.38ms,春晚1986,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDRfNDAzMDAxOTlfNjYyNzMyNTU0OTRfMF8z_b_B24f7d19f1132fa5d7f502f8377ad5567.mp4
142.26ms,CHC影迷电影,https://t.freetv.fun/live/chcying-mi-dian-ying-7.m3u8
156.92ms,湖南卫视,http://74.91.26.218:82/live/hnwshd.m3u8
157.19ms,CCTV-8,http://192.151.150.154/live/cctv8k.m3u8
157.46ms,CCTV8,http://74.91.26.218:82/live/cctv8hd.m3u8
157.50ms,CHC家庭影院,http://192.151.150.154/live/chcjt.m3u8
157.51ms,CCTV-14,http://74.91.26.218:82/live/cctv14hd.m3u8
157.67ms,浙江卫视,http://192.151.150.154/live/zjwshd.m3u8
157.74ms,CCTV-4,http://74.91.26.218:82/live/cctv4hd.m3u8
157.74ms,CCTV-4,http://192.151.150.154/live/cctv4k.m3u8
157.81ms,天津卫视,http://192.151.150.154/live/tjwshd.m3u8
157.90ms,江苏卫视,http://192.151.150.154/live/jswshd.m3u8
158.09ms,内蒙古卫视,http://192.151.150.154/live/nmgws.m3u8
158.17ms,CCTV9,http://192.151.150.154/live/cctv9hd.m3u8
158.21ms,CCTV10,http://74.91.26.218:82/live/cctv10hd.m3u8
158.26ms,湖北卫视,http://192.151.150.154/live/hbwshd.m3u8
158.33ms,CCTV17,http://192.151.150.154/live/cctv17hd.m3u8
158.34ms,湖南卫视,http://198.204.228.26/live/hnwshd.m3u8
158.37ms,CCTV1,http://74.91.26.218:82/live/cctv1hd.m3u8
158.38ms,厦门卫视,http://192.151.150.154/live/xmws.m3u8
158.43ms,山西卫视,http://192.151.150.154/live/sxwshd.m3u8
158.43ms,CCTV2,http://74.91.26.218:82/live/cctv2hd.m3u8
158.46ms,三沙卫视,http://198.204.228.26/live/ssws.m3u8
158.50ms,吉林卫视,http://192.151.150.154/live/jlwshd.m3u8
158.51ms,吉林卫视,http://198.204.228.26/live/jlwshd.m3u8
158.58ms,大湾区卫视,http://192.151.150.154/live/nfws.m3u8
158.59ms,广西卫视,http://192.151.150.154/live/gxwshd.m3u8
158.61ms,云南卫视,http://192.151.150.154/live/ynwshd.m3u8
158.64ms,CCTV-1,http://198.204.228.26/live/cctv1hd.m3u8
158.65ms,江西卫视,http://198.204.228.26/live/jxwshd.m3u8
158.71ms,CCTV-12,http://74.91.26.218:82/live/cctv12hd.m3u8
158.71ms,CCTV17,http://74.91.26.218:82/live/cctv17hd.m3u8
158.72ms,CHC动作电影,http://192.151.150.154/live/chcdz.m3u8
158.73ms,湖北卫视,http://198.204.228.26/live/hbwshd.m3u8
158.78ms,厦门卫视,http://198.204.228.26/live/xmws.m3u8
158.78ms,CCTV-1,http://192.151.150.154/live/cctv1hd.m3u8
158.85ms,CHC动作电影,http://198.204.228.26/live/chcdz.m3u8
158.91ms,兵团卫视,http://192.151.150.154/live/btws.m3u8
158.98ms,兵团卫视,http://198.204.228.26/live/btws.m3u8
159.01ms,河南卫视,http://198.204.228.26/live/hawshd.m3u8
159.04ms,宁夏卫视,http://192.151.150.154/live/nxws.m3u8
159.06ms,甘肃卫视,http://192.151.150.154/live/gswshd.m3u8
159.10ms,CCTV-高尔夫网球,http://192.151.150.154/live/gefwq.m3u8
159.11ms,CCTV6,http://74.91.26.218:82/live/cctv6hd.m3u8
159.18ms,东南卫视,http://192.151.150.154/live/dnwshd.m3u8
159.21ms,CCTV11,http://74.91.26.218:82/live/cctv11hd.m3u8
159.21ms,CCTV-央视台球,http://192.151.150.154/live/ystq.m3u8
159.26ms,CCTV8,http://192.151.150.154/live/cctv8hd.m3u8
159.27ms,CCTV15,http://198.204.228.26/live/cctv15hd.m3u8
159.33ms,CHC家庭影院,http://198.204.228.26/live/chcjt.m3u8
159.37ms,CCTV13,http://74.91.26.218:82/live/cctv13hd.m3u8
159.38ms,陕西卫视,http://192.151.150.154/live/snwshd.m3u8
159.39ms,CCTV11,http://198.204.228.26/live/cctv11hd.m3u8
159.42ms,河北卫视,http://192.151.150.154/live/hewshd.m3u8
159.44ms,CCTV-3,http://198.204.228.26/live/cctv3hd.m3u8
159.45ms,河南卫视,http://192.151.150.154/live/hawshd.m3u8
159.46ms,辽宁卫视,http://198.204.228.26/live/lnwshd.m3u8
159.46ms,青海卫视,http://192.151.150.154/live/qhws.m3u8
159.56ms,CCTV-6,http://198.204.228.26/live/cctv6hd.m3u8
159.60ms,云南卫视,http://198.204.228.26/live/ynwshd.m3u8
159.64ms,内蒙古卫视,http://198.204.228.26/live/nmgws.m3u8
159.66ms,CCTV世界地理,http://192.151.150.154/live/sjdl.m3u8
159.67ms,CCTV8,http://198.204.228.26/live/cctv8hd.m3u8
159.67ms,辽宁卫视,http://192.151.150.154/live/lnwshd.m3u8
159.70ms,CCTV10,http://192.151.150.154/live/cctv10hd.m3u8
159.71ms,CHC影迷电影,http://192.151.150.154/live/chchd.m3u8
159.72ms,CCTV12,http://192.151.150.154/live/cctv12hd.m3u8
159.74ms,CCTV-2,http://192.151.150.154/live/cctv2hd.m3u8
159.82ms,重庆卫视,http://198.204.228.26/live/cqwshd.m3u8
159.86ms,CCTV-7,http://74.91.26.218:82/live/cctv7hd.m3u8
159.99ms,陕西卫视,http://198.204.228.26/live/snwshd.m3u8
160.14ms,宁夏卫视,http://198.204.228.26/live/nxws.m3u8
160.23ms,CCTV-15,http://192.151.150.154/live/cctv15hd.m3u8
160.33ms,四川卫视,http://198.204.228.26/live/scwshd.m3u8
160.35ms,青海卫视,http://198.204.228.26/live/qhws.m3u8
160.37ms,辽宁卫视,http://107.150.60.122/live/lnwshd.m3u8
160.43ms,山西卫视,http://198.204.228.26/live/sxwshd.m3u8
160.54ms,CCTV-9,http://74.91.26.218:82/live/cctv9hd.m3u8
160.61ms,CCTV11,http://192.151.150.154/live/cctv11hd.m3u8
160.70ms,大湾区卫视,http://198.204.228.26/live/nfws.m3u8
160.79ms,CCTV-卫生健康,http://192.151.150.154/live/wsjk.m3u8
160.82ms,西藏卫视,http://198.204.228.26/live/xzws.m3u8
161.25ms,江苏卫视,http://198.204.228.26/live/jswshd.m3u8
161.28ms,四川卫视,http://192.151.150.154/live/scwshd.m3u8
162.27ms,CCTV15,http://74.91.26.218:82/live/cctv15hd.m3u8
162.46ms,浙江卫视,http://198.204.228.26/live/zjwshd.m3u8
163.11ms,春晚2007,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzMjNfMF8z_b_B00b069c7899976459ceeaa99353dfefe.mp4
163.48ms,CCTV8,http://107.150.60.122/live/cctv8hd.m3u8
163.73ms,CCTV17,http://107.150.60.122/live/cctv17hd.m3u8
164.53ms,江西卫视,http://107.150.60.122/live/jxwshd.m3u8
164.55ms,东方卫视,http://198.204.228.26/live/dfwshd.m3u8
165.69ms,CCTV第一剧场,http://107.150.60.122/live/dyjc.m3u8
165.72ms,吉林卫视,http://107.150.60.122/live/jlwshd.m3u8
165.98ms,CCTV8K,http://107.150.60.122/live/cctv8k.m3u8
166.54ms,广西卫视,http://198.204.228.26/live/gxwshd.m3u8
166.99ms,CCTV2,http://107.150.60.122/live/cctv2hd.m3u8
167.89ms,厦门卫视,http://107.150.60.122/live/xmws.m3u8
168.33ms,河南卫视,http://107.150.60.122/live/hawshd.m3u8
169.47ms,东方卫视,http://107.150.60.122/live/dfwshd.m3u8
169.82ms,兵团卫视,http://107.150.60.122/live/btws.m3u8
170.43ms,云南卫视,http://107.150.60.122/live/ynwshd.m3u8
171.61ms,CHC家庭影院,http://107.150.60.122/live/chcjt.m3u8
172.50ms,湖南卫视,http://107.150.60.122/live/hnwshd.m3u8
172.56ms,CHC动作电影,http://107.150.60.122/live/chcdz.m3u8
172.80ms,CCTV6,http://107.150.60.122/live/cctv6hd.m3u8
174.93ms,四川卫视,http://107.150.60.122/live/scwshd.m3u8
175.94ms,CCTV世界地理,http://107.150.60.122/live/sjdl.m3u8
176.84ms,CCTV15,http://107.150.60.122/live/cctv15hd.m3u8
177.79ms,春晚2020,http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4
179.65ms,CCTV文化精品,http://107.150.60.122/live/ysjp.m3u8
180.23ms,广东卫视,http://107.150.60.122/live/gdwshd.m3u8
181.00ms,CCTV,http://107.150.60.122/live/cctv4k.m3u8
181.50ms,翡翠台,http://r.jdshipin.com/62WM7
187.03ms,CCTV3,http://107.150.60.122/live/cctv3hd.m3u8
188.10ms,重庆卫视,http://107.150.60.122/live/cqwshd.m3u8
188.14ms,内蒙古卫视,http://107.150.60.122/live/nmgws.m3u8
190.31ms,CCTV电视指南,http://107.150.60.122/live/dszn.m3u8
190.83ms,湖北卫视,http://107.150.60.122/live/hbwshd.m3u8
192.19ms,三沙卫视,http://107.150.60.122/live/ssws.m3u8
196.56ms,CCTV12,http://107.150.60.122/live/cctv12hd.m3u8
197.65ms,CCTV-5+,http://38.75.136.137:98/gslb/dsdqbv/cctv5p.m3u8?auth=test20251009
198.42ms,CCTV17,http://38.75.136.137:98/gslb/dsdqpub/cctv17hd.m3u8?auth=testpub
198.48ms,CCTV女性时尚,http://38.75.136.137:98/gslb/dsdqpub/nxss.m3u8?auth=testpub
198.69ms,江苏卫视,http://38.75.136.137:98/gslb/dsdqpub/jswshd.m3u8?auth=testpub
