更新时间,#genre#
20260304-16-43-28,url


RespoTime,whitelist,#genre#
51.08ms,CCTV-10,http://dd.ddzb.fun/php/migu.php?id=cctv10
55.29ms,甘肃卫视,http://dd.ddzb.fun/php/migu.php?id=gsws
77.10ms,CCTV-11,http://69.30.246.194/live/cctv11.m3u8
77.30ms,CCTV-14,http://69.30.246.194/live/cctv14.m3u8
77.46ms,CCTV-16,http://69.30.246.194/live/cctv16.m3u8
78.33ms,CCTV-15,http://69.30.246.194/live/cctv15.m3u8
78.38ms,CCTV-12,http://69.30.246.194/live/cctv12.m3u8
78.38ms,湖南卫视,http://69.30.246.194/live/hnws.m3u8
78.85ms,东方卫视,http://69.30.246.194/live/dfws.m3u8
79.75ms,浙江卫视,http://69.30.246.194/live/zjws.m3u8
81.18ms,春晚2021,http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
81.51ms,江苏卫视,http://69.30.246.194/live/jsws.m3u8
84.23ms,春晚2022,http://txmov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
84.91ms,春晚1985,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4
85.86ms,CCTV-7,http://dd.ddzb.fun/php/migu.php?id=cctv7
86.68ms,春晚1986,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDRfNDAzMDAxOTlfNjYyNzMyNTU0OTRfMF8z_b_B24f7d19f1132fa5d7f502f8377ad5567.mp4
87.93ms,春晚2008,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzNTNfMF8z_b_Bd7346962e61bd7b84e11a1fa6e4616f9.mp4
89.67ms,春晚2015,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2MTZfMF8z_b_B4851f43f5a2bc2871a9b0ec87294a6e7.mp4
90.28ms,河南卫视,http://dd.ddzb.fun/php/migu.php?id=hnws
93.87ms,CCTV-1,http://dd.ddzb.fun/php/migu.php?id=cctv1
96.43ms,春晚2018,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
99.97ms,CCTV-16,http://dd.ddzb.fun/php/migu.php?id=cctv16
107.35ms,春晚2020,http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4
121.57ms,深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8
125.19ms,重庆卫视,http://dd.ddzb.fun/php/migu.php?id=cqws
131.66ms,湖南卫视,http://dd.ddzb.fun/php/migu.php?id=hunws
135.10ms,云南卫视,http://dd.ddzb.fun/php/migu.php?id=ynws
141.07ms,山东卫视,http://dd.ddzb.fun/php/migu.php?id=sdws
148.71ms,春晚1989,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
158.69ms,广东珠江,http://r.jdshipin.com/sE5vO
159.82ms,CCTV-16,http://74.91.26.218:82/live/cctv16hd.m3u8
162.78ms,CCTV-5,http://dd.ddzb.fun/php/migu.php?id=cctv5
182.00ms,CCTV-13,http://dd.ddzb.fun/php/migu.php?id=cctv13
182.10ms,CGTN法语,https://0472.org/hls/cgtnf.m3u8
183.04ms,春晚1988,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTJfNDAzMDAxOTlfNjYyNzMyNjkxNjBfMF8z_b_B8c835b83a92d25bde81ba22c5cd9521e.mp4
194.90ms,CGTN西语,https://0472.org/hls/cgtnx.m3u8
200.25ms,三沙卫视,http://38.75.136.137:98/gslb/dsdqpub/ssws.m3u8?auth=testpub
200.56ms,青海卫视,http://38.75.136.137:98/gslb/dsdqpub/qhws.m3u8?auth=testpub
200.71ms,天津体育,http://38.75.136.137:98/gslb/dsdqpub/tjtv5.m3u8?auth=testpub
206.72ms,天映经典,https://classicarts.akamaized.net/hls/live/1024257/CAS/master.m3u8
207.50ms,CCTV-5+,http://dd.ddzb.fun/php/migu.php?id=cctv5p
231.79ms,春晚2014,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTNfNDAzMDAxOTlfOTI4OTY2ODAzNjlfMF8z_b_Bdee65c77f9e7b2120a185c919dad81d2.mp4
