更新时间,#genre#
20260831-02-00-26,url


RespoTime,whitelist,#genre#
181.51ms,三沙卫视,http://38.75.136.137:98/gslb/dsdqpub/ssws.m3u8?auth=testpub
181.56ms,辽宁卫视,http://38.75.136.137:98/gslb/dsdqpub/lnwshd.m3u8?auth=testpub
181.57ms,内蒙古卫视,http://38.75.136.137:98/gslb/dsdqpub/nmgws.m3u8?auth=testpub
181.61ms,大湾区卫视,http://38.75.136.137:98/gslb/dsdqpub/nfws.m3u8?auth=testpub
181.69ms,CCTV风云音乐,http://38.75.136.137:98/gslb/dsdqpub/fyyy.m3u8?auth=testpub
181.69ms,CCTV-8,http://38.75.136.137:98/gslb/dsdqbv/cctv8hd.m3u8?auth=test20251009
181.71ms,宁夏卫视,http://38.75.136.137:98/gslb/dsdqpub/nxws.m3u8?auth=testpub
181.74ms,CCTV-5,http://38.75.136.137:98/gslb/dsdqpub/cctv5hd.m3u8?auth=testpub
181.78ms,CCTV老故事,http://38.75.136.137:98/gslb/dsdqpub/lgs.m3u8?auth=testpub
181.81ms,CCTV-12,http://38.75.136.137:98/gslb/dsdqpub/cctv12hd.m3u8?auth=testpub
181.83ms,甘肃卫视,http://38.75.136.137:98/gslb/dsdqpub/gswshd.m3u8?auth=testpub
181.88ms,CHC家庭影院,http://38.75.136.137:98/gslb/dsdqpub/chcjt.m3u8?auth=testpub
181.97ms,CCTV女性时尚,http://38.75.136.137:98/gslb/dsdqpub/nxss.m3u8?auth=testpub
181.97ms,天津卫视,http://38.75.136.137:98/gslb/dsdqpub/tjwshd.m3u8?auth=testpub
181.99ms,黑龙江卫视,http://38.75.136.137:98/gslb/dsdqpub/hljwshd.m3u8?auth=testpub
182.00ms,CCTV-16,http://38.75.136.137:98/gslb/dsdqpub/cctv16hd.m3u8?auth=testpub
182.06ms,CCTV怀旧剧场,http://38.75.136.137:98/gslb/dsdqpub/hjjc.m3u8?auth=testpub
182.10ms,CCTV风云剧场,http://38.75.136.137:98/gslb/dsdqpub/fyjc.m3u8?auth=testpub
182.11ms,CHC动作电影,http://38.75.136.137:98/gslb/dsdqpub/chcdz.m3u8?auth=testpub
182.14ms,CCTV13,http://38.75.136.137:98/gslb/dsdqbv/cctv13hd.m3u8?auth=test20251009
182.15ms,CCTV-11,http://38.75.136.137:98/gslb/dsdqbv/cctv11hd.m3u8?auth=test20251009
182.16ms,四川卫视4K,http://38.75.136.137:98/gslb/dsdqpub/scwshd.m3u8?auth=testpub
182.17ms,CCTV16,http://38.75.136.137:98/gslb/dsdqbv/cctv16hd.m3u8?auth=test20251009
182.20ms,新疆卫视,http://38.75.136.137:98/gslb/dsdqpub/xjws.m3u8?auth=testpub
182.26ms,CCTV-12,http://38.75.136.137:98/gslb/dsdqbv/cctv12hd.m3u8?auth=test20251009
182.28ms,CCTV-5,http://38.75.136.137:98/gslb/dsdqpub/cctv5p.m3u8?auth=testpub
182.28ms,CCTV10,http://38.75.136.137:98/gslb/dsdqpub/cctv10hd.m3u8?auth=testpub
182.31ms,深圳卫视,http://38.75.136.137:98/gslb/dsdqpub/szwshd.m3u8?auth=testpub
182.36ms,贵州卫视,http://38.75.136.137:98/gslb/dsdqpub/gzwshd.m3u8?auth=testpub
182.37ms,CHC影迷电影,http://38.75.136.137:98/gslb/dsdqpub/chchd.m3u8?auth=testpub
182.43ms,CCTV-1,http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009
182.49ms,CCTV高尔夫网球,http://38.75.136.137:98/gslb/dsdqpub/gefwq.m3u8?auth=testpub
182.51ms,CCTV-9,http://38.75.136.137:98/gslb/dsdqpub/cctv9hd.m3u8?auth=testpub
182.61ms,山东卫视,http://38.75.136.137:98/gslb/dsdqpub/sdwshd.m3u8?auth=testpub
182.66ms,吉林卫视,http://38.75.136.137:98/gslb/dsdqpub/jlwshd.m3u8?auth=testpub
182.67ms,江苏卫视,http://38.75.136.137:98/gslb/dsdqbv/jswshd.m3u8?auth=test20251009
182.93ms,河北卫视,http://38.75.136.137:98/gslb/dsdqpub/hewshd.m3u8?auth=testpub
182.95ms,河南卫视,http://38.75.136.137:98/gslb/dsdqpub/hawshd.m3u8?auth=testpub
183.01ms,北京卫视4K超高清,http://38.75.136.137:98/gslb/dsdqbv/bjwshd.m3u8?auth=test20251009
183.21ms,CCTV电视指南,http://38.75.136.137:98/gslb/dsdqpub/dszn.m3u8?auth=testpub
183.22ms,CCTV11,http://38.75.136.137:98/gslb/dsdqpub/cctv11hd.m3u8?auth=testpub
183.27ms,厦门卫视,http://38.75.136.137:98/gslb/dsdqpub/xmws.m3u8?auth=testpub
183.49ms,湖南卫视,http://38.75.136.137:98/gslb/dsdqpub/hnwshd.m3u8?auth=testpub
184.03ms,云南卫视,http://38.75.136.137:98/gslb/dsdqpub/ynwshd.m3u8?auth=testpub
184.44ms,安徽卫视,http://38.75.136.137:98/gslb/dsdqpub/ahwshd.m3u8?auth=testpub
184.45ms,青海卫视,http://38.75.136.137:98/gslb/dsdqpub/qhws.m3u8?auth=testpub
184.52ms,广东卫视,http://38.75.136.137:98/gslb/dsdqpub/gdwshd.m3u8?auth=testpub
184.73ms,浙江卫视,http://38.75.136.137:98/gslb/dsdqpub/zjwshd.m3u8?auth=testpub
184.85ms,CCTV12,https://live.264788.xyz/channel/cctv12?streamid=577823de18178c8e78f5dc92bfa605c3&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
185.00ms,陕西卫视,http://38.75.136.137:98/gslb/dsdqpub/sxwshd.m3u8?auth=testpub
185.12ms,东南卫视,http://38.75.136.137:98/gslb/dsdqpub/dnwshd.m3u8?auth=testpub
185.33ms,CCTV-14,http://38.75.136.137:98/gslb/dsdqbv/cctv14hd.m3u8?auth=test20251009
185.47ms,北京卫视4K超高清,http://38.75.136.137:98/gslb/dsdqpub/bjwshd.m3u8?auth=testpub
185.49ms,东方卫视,http://38.75.136.137:98/gslb/dsdqpub/dfwshd.m3u8?auth=testpub
185.51ms,江西卫视,http://38.75.136.137:98/gslb/dsdqpub/jxwshd.m3u8?auth=testpub
185.58ms,CCTV9,http://38.75.136.137:98/gslb/dsdqbv/cctv9hd.m3u8?auth=test20251009
185.76ms,江苏卫视,http://38.75.136.137:98/gslb/dsdqpub/jswshd.m3u8?auth=testpub
189.27ms,CCTV-4,http://38.75.136.137:98/gslb/dsdqpub/cctv4k.m3u8?auth=testpub
189.56ms,陕西卫视,http://38.75.136.137:98/gslb/dsdqpub/snwshd.m3u8?auth=testpub
189.61ms,重庆卫视,http://38.75.136.137:98/gslb/dsdqpub/cqwshd.m3u8?auth=testpub
189.64ms,湖北卫视,http://38.75.136.137:98/gslb/dsdqpub/hbwshd.m3u8?auth=testpub
189.77ms,兵团卫视,http://38.75.136.137:98/gslb/dsdqpub/btws.m3u8?auth=testpub
189.84ms,CCTV8,http://38.75.136.137:98/gslb/dsdqpub/cctv8k.m3u8?auth=testpub
235.00ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=40cf2f40582b104fb087535f9601ea19&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
239.59ms,CCTV-10,http://192.151.150.154/live/cctv10hd.m3u8
239.60ms,CCTV-6,http://69.30.245.50/live/cctv6.m3u8
239.62ms,CCTV-9,http://192.151.150.154/live/cctv9hd.m3u8
239.81ms,厦门卫视,http://198.204.228.26/live/xmws.m3u8
240.06ms,CCTV怀旧剧场,http://107.150.60.122/live/hjjc.m3u8
240.07ms,宁夏卫视,http://107.150.60.122/live/nxws.m3u8
240.18ms,CCTV-4,http://192.151.150.154/live/cctv4hd.m3u8
240.24ms,CCTV-8,http://173.208.212.130:8181/720p/cctv8.m3u8
240.37ms,青海卫视,http://192.151.150.154/live/qhws.m3u8
240.38ms,云南卫视,http://192.151.150.154/live/ynwshd.m3u8
240.39ms,CCTV8,http://192.151.150.154/live/cctv8k.m3u8
240.39ms,大湾区卫视,http://198.204.228.26/live/nfws.m3u8
240.41ms,CCTV-1,http://198.204.240.250:82/live/cctv1.m3u8
240.43ms,CHC家庭影院,http://192.151.150.154/live/chcjt.m3u8
240.48ms,CCTV13,http://107.150.60.122/live/cctv13hd.m3u8
240.49ms,CCTV-9,http://198.204.228.26/live/cctv9hd.m3u8
240.51ms,陕西卫视,http://192.151.150.154/live/snwshd.m3u8
240.52ms,湖南卫视,http://192.151.150.154/live/hnwshd.m3u8
240.58ms,兵团卫视,http://192.151.150.154/live/btws.m3u8
240.58ms,CHC家庭影院,http://198.204.228.26/live/chcjt.m3u8
240.58ms,CCTV-第一剧场,http://192.151.150.154/live/dyjc.m3u8
240.60ms,浙江卫视,http://192.151.150.154/live/zjwshd.m3u8
240.61ms,CHC动作电影,http://198.204.228.26/live/chcdz.m3u8
240.67ms,吉林卫视,http://107.150.60.122/live/jlwshd.m3u8
240.67ms,CCTV2,http://198.204.228.26/live/cctv2hd.m3u8
240.68ms,CHC动作电影,http://192.151.150.154/live/chcdz.m3u8
240.69ms,天津卫视,http://107.150.60.122/live/tjwshd.m3u8
240.70ms,CCTV12,http://107.150.60.122/live/cctv12hd.m3u8
240.71ms,CCTV11,http://192.151.150.154/live/cctv11hd.m3u8
240.71ms,山西卫视,http://107.150.60.122/live/sxwshd.m3u8
240.73ms,CCTV-怀旧剧场,http://173.208.212.130:8181/720p/hjjc.m3u8
240.74ms,CCTV-13,http://192.151.150.154/live/cctv13hd.m3u8
240.75ms,CHC影迷电影,http://192.151.150.154/live/chchd.m3u8
240.77ms,CCTV5,http://107.150.60.122/live/cctv5hd.m3u8
240.77ms,CCTV6,http://107.150.60.122/live/cctv6hd.m3u8
240.79ms,广西卫视,http://192.151.150.154/live/gxwshd.m3u8
240.79ms,CCTV-7,http://192.151.150.154/live/cctv7hd.m3u8
240.80ms,CCTV-风云剧场,http://192.151.150.154/live/fyjc.m3u8
240.82ms,安徽卫视,http://192.151.150.154/live/ahwshd.m3u8
240.84ms,CHC家庭影院,http://107.150.60.122/live/chcjt.m3u8
240.84ms,CCTV电视指南,http://107.150.60.122/live/dszn.m3u8
240.86ms,广东卫视,http://107.150.60.122/live/gdwshd.m3u8
240.86ms,江苏卫视,http://192.151.150.154/live/jswshd.m3u8
240.86ms,CCTV-2,http://192.151.150.154/live/cctv2hd.m3u8
240.88ms,云南卫视,http://107.150.60.122/live/ynwshd.m3u8
240.88ms,青海卫视,http://107.150.60.122/live/qhws.m3u8
240.88ms,CCTV第一剧场,http://107.150.60.122/live/dyjc.m3u8
240.89ms,CCTV-17,http://192.151.150.154/live/cctv17hd.m3u8
240.90ms,河南卫视,http://107.150.60.122/live/hawshd.m3u8
240.92ms,深圳卫视,http://107.150.60.122/live/szwshd.m3u8
240.92ms,CCTV-17,http://198.204.228.26/live/cctv17hd.m3u8
240.92ms,CCTV2,http://74.91.26.218:82/live/cctv2hd.m3u8
240.94ms,重庆卫视,http://107.150.60.122/live/cqwshd.m3u8
240.95ms,浙江卫视,http://107.150.60.122/live/zjwshd.m3u8
240.95ms,江西卫视,http://107.150.60.122/live/jxwshd.m3u8
240.95ms,CCTV8,http://192.151.150.154/live/cctv8hd.m3u8
240.97ms,贵州卫视,http://107.150.60.122/live/gzwshd.m3u8
240.97ms,CCTV-8,http://69.30.245.50/live/cctv8.m3u8
240.98ms,CCTV-怀旧剧场,http://192.151.150.154/live/hjjc.m3u8
240.98ms,贵州卫视,http://198.204.228.26/live/gzwshd.m3u8
240.98ms,CCTV17,http://107.150.60.122/live/cctv17hd.m3u8
240.98ms,CCTV-15,http://198.204.228.26/live/cctv15hd.m3u8
240.99ms,CCTV-4,http://192.151.150.154/live/cctv4k.m3u8
240.99ms,CCTV-8电视剧,http://173.208.212.130:8181/1080p/cctv8.m3u8
240.99ms,陕西卫视,http://107.150.60.122/live/snwshd.m3u8
241.01ms,北京卫视,http://192.151.150.154/live/bjwshd.m3u8
241.04ms,东方卫视,http://192.151.150.154/live/dfwshd.m3u8
241.07ms,CCTV-7,http://74.91.26.218:82/live/cctv7hd.m3u8
241.07ms,新疆卫视,http://107.150.60.122/live/xjws.m3u8
241.10ms,CCTV-3,http://74.91.26.218:82/live/cctv3hd.m3u8
241.10ms,山西卫视,http://192.151.150.154/live/sxwshd.m3u8
241.14ms,CCTV-6,http://192.151.150.154/live/cctv6hd.m3u8
241.16ms,CCTV-6,http://74.91.26.218:82/live/cctv6hd.m3u8
241.18ms,辽宁卫视,http://198.204.228.26/live/lnwshd.m3u8
241.20ms,湖北卫视,http://192.151.150.154/live/hbwshd.m3u8
241.21ms,西藏卫视,http://107.150.60.122/live/xzws.m3u8
241.21ms,CCTV12,http://74.91.26.218:82/live/cctv12hd.m3u8
241.21ms,CCTV16,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv16hd
241.22ms,CHC动作电影,http://107.150.60.122/live/chcdz.m3u8
241.23ms,东南卫视,http://107.150.60.122/live/dnwshd.m3u8
241.23ms,四川卫视,http://107.150.60.122/live/scwshd.m3u8
241.23ms,CCTV-6电影,http://173.208.212.130:8181/1080p/cctv6.m3u8
241.24ms,CCTV-8,http://74.91.26.218:82/live/cctv8hd.m3u8
241.25ms,CCTV14,http://192.151.150.154/live/cctv14hd.m3u8
241.25ms,CCTV2,http://107.150.60.122/live/cctv2hd.m3u8
241.25ms,东方卫视,http://107.150.60.122/live/dfwshd.m3u8
241.25ms,内蒙古卫视,http://198.204.228.26/live/nmgws.m3u8
241.26ms,湖北卫视,http://107.150.60.122/live/hbwshd.m3u8
241.27ms,CCTV风云足球,http://107.150.60.122/live/fyzq.m3u8
241.28ms,CCTV-高尔夫网球,http://173.208.212.130:8181/720p/gefwq.m3u8
241.33ms,三沙卫视,http://107.150.60.122/live/ssws.m3u8
241.33ms,CCTV8,http://107.150.60.122/live/cctv8hd.m3u8
241.33ms,CCTV9,http://107.150.60.122/live/cctv9hd.m3u8
241.34ms,大湾区卫视,http://107.150.60.122/live/nfws.m3u8
241.35ms,广西卫视,http://107.150.60.122/live/gxwshd.m3u8
241.38ms,CCTV央视台球,http://107.150.60.122/live/ystq.m3u8
241.39ms,CCTV-2,http://69.30.245.50/live/cctv2.m3u8
241.40ms,辽宁卫视,http://107.150.60.122/live/lnwshd.m3u8
241.40ms,北京卫视,http://107.150.60.122/live/bjwshd.m3u8
241.42ms,厦门卫视,http://107.150.60.122/live/xmws.m3u8
241.43ms,CCTV-4,http://107.150.60.122/live/cctv4hd.m3u8
241.43ms,CCTV6,http://173.208.212.130:8181/720p/cctv6.m3u8
241.44ms,CCTV10,http://74.91.26.218:82/live/cctv10hd.m3u8
241.44ms,CCTV-9,http://74.91.26.218:82/live/cctv9hd.m3u8
241.44ms,CCTV-1,http://192.151.150.154/live/cctv1hd.m3u8
241.46ms,CCTV-14,http://74.91.26.218:82/live/cctv14hd.m3u8
241.47ms,CCTV-15,http://192.151.150.154/live/cctv15hd.m3u8
241.50ms,江苏卫视,http://107.150.60.122/live/jswshd.m3u8
241.50ms,CCTV12,http://192.151.150.154/live/cctv12hd.m3u8
241.50ms,CCTV2,http://173.208.212.130:8181/720p/cctv2.m3u8
241.54ms,湖南卫视,http://107.150.60.122/live/hnwshd.m3u8
241.56ms,CCTV-17,http://74.91.26.218:82/live/cctv17hd.m3u8
241.57ms,CCTV-14,http://173.208.212.130:8181/1080p/cctv14.m3u8
241.57ms,CCTV3,http://107.150.60.122/live/cctv3hd.m3u8
241.60ms,山东卫视,http://107.150.60.122/live/sdwshd.m3u8
241.61ms,贵州卫视,http://192.151.150.154/live/gzwshd.m3u8
241.63ms,内蒙古卫视,http://107.150.60.122/live/nmgws.m3u8
241.63ms,CCTV-高尔夫网球,http://192.151.150.154/live/gefwq.m3u8
241.64ms,安徽卫视,http://107.150.60.122/live/ahwshd.m3u8
241.64ms,CCTV8K,http://107.150.60.122/live/cctv8k.m3u8
241.65ms,CCTV-1,http://198.204.228.26/live/cctv1hd.m3u8
241.73ms,CCTV11,http://74.91.26.218:82/live/cctv11hd.m3u8
241.75ms,CCTV10,http://107.150.60.122/live/cctv10hd.m3u8
241.78ms,CCTV-6,http://198.204.228.26/live/cctv6hd.m3u8
241.79ms,厦门卫视,http://192.151.150.154/live/xmws.m3u8
241.81ms,CCTV,http://107.150.60.122/live/cctv4k.m3u8
241.83ms,山西卫视,http://198.204.228.26/live/sxwshd.m3u8
241.88ms,CCTV7,http://107.150.60.122/live/cctv7hd.m3u8
242.17ms,CCTV16,http://107.150.60.122/live/cctv16hd.m3u8
242.28ms,兵团卫视,http://107.150.60.122/live/btws.m3u8
242.29ms,CCTV5,http://107.150.60.122/live/cctv5p.m3u8
242.33ms,CCTV-4,http://74.91.26.218:82/live/cctv4hd.m3u8
242.33ms,CCTV-第一剧场,http://173.208.212.130:8181/720p/dyjc.m3u8
242.33ms,内蒙古卫视,http://192.151.150.154/live/nmgws.m3u8
242.38ms,CCTV-2财经,http://173.208.212.130:8181/1080p/cctv2.m3u8
242.38ms,CCTV-14,http://198.204.228.26/live/cctv14hd.m3u8
242.44ms,湖南卫视,http://74.91.26.218:82/live/hnwshd.m3u8
242.44ms,CCTV-15,http://173.208.212.130:8181/1080p/cctv15.m3u8
242.44ms,宁夏卫视,http://198.204.228.26/live/nxws.m3u8
242.49ms,CCTV-9,http://69.30.245.50/live/cctv9.m3u8
242.50ms,东南卫视,http://198.204.228.26/live/dnwshd.m3u8
242.56ms,CCTV-7,http://69.30.245.50/live/cctv7.m3u8
242.60ms,CCTV10,http://198.204.228.26/live/cctv10hd.m3u8
242.75ms,河北卫视,http://192.151.150.154/live/hewshd.m3u8
242.83ms,CCTV-13,http://74.91.26.218:82/live/cctv13hd.m3u8
242.98ms,广东卫视,http://198.204.228.26/live/gdwshd.m3u8
243.03ms,吉林卫视,http://198.204.228.26/live/jlwshd.m3u8
243.06ms,CCTV5,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv5hd
243.06ms,CCTV-1,http://74.91.26.218:82/live/cctv1hd.m3u8
243.09ms,CCTV-3,http://69.30.245.50/live/cctv3.m3u8
243.09ms,CCTV-5,http://198.204.228.26/live/cctv5p.m3u8
243.11ms,东南卫视,http://192.151.150.154/live/dnwshd.m3u8
243.16ms,四川卫视,http://198.204.228.26/live/scwshd.m3u8
243.16ms,CCTV7,http://198.204.228.26/live/cctv7hd.m3u8
243.21ms,CCTV4,http://173.208.212.130:8181/720p/cctv4.m3u8
243.22ms,CCTV-12,http://198.204.228.26/live/cctv12hd.m3u8
243.24ms,河南卫视,http://192.151.150.154/live/hawshd.m3u8
243.40ms,黑龙江卫视,http://192.151.150.154/live/hljwshd.m3u8
243.42ms,CCTV11,http://173.208.212.130:8181/720p/cctv11.m3u8
243.50ms,四川卫视,http://192.151.150.154/live/scwshd.m3u8
243.52ms,东方卫视,http://173.208.212.130:8181/720p/dfws.m3u8
243.54ms,CCTV4,http://69.30.245.50/live/cctv4.m3u8
243.57ms,河南卫视,http://198.204.228.26/live/hawshd.m3u8
243.62ms,青海卫视,http://198.204.228.26/live/qhws.m3u8
243.64ms,CCTV-11,http://198.204.228.26/live/cctv11hd.m3u8
243.69ms,CCTV-5,http://198.204.228.26/live/cctv5hd.m3u8
243.71ms,CCTV-5,http://173.208.212.130:8181/1080p/cctv5.m3u8
243.78ms,重庆卫视,http://198.204.228.26/live/cqwshd.m3u8
243.79ms,CCTV5,http://173.208.212.130:8181/720p/cctv5.m3u8
243.80ms,山东卫视,http://192.151.150.154/live/sdwshd.m3u8
243.89ms,天津卫视,http://192.151.150.154/live/tjwshd.m3u8
243.94ms,CCTV5+,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv5p
244.12ms,山东卫视,http://198.204.228.26/live/sdwshd.m3u8
244.16ms,黑龙江卫视,http://198.204.228.26/live/hljwshd.m3u8
244.26ms,贵州卫视,http://204.12.221.218:8181/3m1080p/gzws.m3u8
244.34ms,CCTV-9,http://173.208.212.130:8181/720p/cctv9.m3u8
244.38ms,天津卫视,http://173.208.212.130:8181/720p/tjws.m3u8
244.42ms,CCTV13,http://198.204.228.26/live/cctv13hd.m3u8
244.50ms,河北卫视,http://173.208.212.130:8181/720p/hews.m3u8
244.57ms,浙江卫视,http://173.208.212.130:8181/1080p/zjws.m3u8
244.67ms,CCTV-3综艺,http://173.208.212.130:8181/1080p/cctv3.m3u8
244.67ms,三沙卫视,http://198.204.228.26/live/ssws.m3u8
244.72ms,广东卫视,http://192.151.150.154/live/gdwshd.m3u8
244.72ms,江苏卫视,http://173.208.212.130:8181/1080p/jsws.m3u8
244.75ms,江苏卫视,http://198.204.228.26/live/jswshd.m3u8
244.83ms,浙江卫视,http://198.204.228.26/live/zjwshd.m3u8
244.91ms,CCTV-4,http://198.204.228.26/live/cctv4hd.m3u8
244.93ms,江西卫视,http://192.151.150.154/live/jxwshd.m3u8
245.06ms,深圳卫视,http://198.204.228.26/live/szwshd.m3u8
245.12ms,新疆卫视,http://198.204.228.26/live/xjws.m3u8
245.17ms,深圳卫视,http://192.151.150.154/live/szwshd.m3u8
245.22ms,天津卫视,http://198.204.228.26/live/tjwshd.m3u8
245.26ms,辽宁卫视,http://192.151.150.154/live/lnwshd.m3u8
245.26ms,东方卫视,http://198.204.228.26/live/dfwshd.m3u8
245.38ms,新疆卫视,http://192.151.150.154/live/xjws.m3u8
245.39ms,西藏卫视,http://198.204.228.26/live/xzws.m3u8
245.39ms,河南卫视,http://204.12.221.218:8181/3m1080p/haws.m3u8
245.46ms,三沙卫视,http://192.151.150.154/live/ssws.m3u8
245.75ms,江西卫视,http://198.204.228.26/live/jxwshd.m3u8
245.78ms,CCTV6,http://204.12.221.218:8181/3m1080p/cctv6.m3u8
245.85ms,CCTV17,http://204.12.221.218:8181/3m1080p/cctv17.m3u8
246.05ms,辽宁卫视,http://204.12.221.218:8181/3m1080p/lnws.m3u8
246.07ms,吉林卫视,http://204.12.221.218:8181/3m1080p/jlws.m3u8
246.14ms,CCTV2,http://204.12.221.218:8181/3m1080p/cctv2.m3u8
246.23ms,CCTV15,http://204.12.221.218:8181/3m1080p/cctv15.m3u8
246.24ms,CCTV1,http://204.12.221.218:8181/3m1080p/cctv1.m3u8
246.34ms,CCTV老故事,http://204.12.221.218:8181/3m1080p/lgs.m3u8
246.52ms,河北卫视,http://204.12.221.218:8181/3m1080p/hews.m3u8
246.75ms,CCTV-8电视剧,http://204.12.221.218:8181/3m1080p/cctv8.m3u8
247.04ms,CCTV-14少儿,http://204.12.221.218:8181/3m1080p/cctv14.m3u8
247.05ms,CCTV8,http://198.204.228.26/live/cctv8hd.m3u8
247.07ms,黑龙江卫视,http://107.150.60.122/live/hljwshd.m3u8
