更新时间,#genre#
20260715-15-42-00,url


RespoTime,whitelist,#genre#
28.91ms,电视剧频道,http://tvcdn.stream3.hndt.com/tv/65bd329b017e1000648cd2ed00000000_transios/playlist.m3u8?wsSecret=3fe94ae8dd5659652ef9177b4e130af1&wsTime=1784109581
29.71ms,河南卫视,http://tvcdn.stream3.hndt.com/tv/65c4a6d5017e1000b2b6ea2500000000_transios/playlist.m3u8?wsSecret=d841230871ceb8ee5c6eb3ddfa01f4ba&wsTime=1784109581
29.88ms,CCTV-1,http://69.30.245.50/live/cctv1.m3u8
33.98ms,CCTV-5+,http://74.91.26.218:82/live/cctv5p.m3u8
34.22ms,CCTV-4K超高清,http://173.208.212.130:8181/720p/cctv4k.m3u8
35.91ms,CCTV5,http://74.91.26.218:82/live/cctv5hd.m3u8
36.48ms,厦门卫视,http://204.12.221.218:8181/3m1080p/xmws.m3u8
39.25ms,CCTV-16,http://74.91.26.218:82/live/cctv16hd.m3u8
39.58ms,CCTV-1,http://74.91.26.218:82/live/cctv1hd.m3u8
39.69ms,青海卫视,http://204.12.221.218:8181/3m1080p/qhws.m3u8
41.53ms,西藏卫视,http://204.12.221.218:8181/3m1080p/xzws.m3u8
52.72ms,CCTV9576,https://xykt-fix.github.io/Y77.m3u8
54.95ms,CCTV-10,http://69.30.245.50/live/cctv10.m3u8
55.54ms,CCTV6,http://173.208.212.130:8181/720p/cctv6.m3u8
55.82ms,三沙卫视,http://192.151.150.154/live/ssws.m3u8
55.96ms,甘肃卫视,http://204.12.221.218:8181/3m1080p/gsws.m3u8
56.00ms,CCTV3,http://107.150.60.122/live/cctv3hd.m3u8
56.18ms,CHC家庭影院,http://107.150.60.122/live/chcjt.m3u8
56.19ms,深圳卫视,http://173.208.212.130:8181/720p/szws.m3u8
56.24ms,CCTV-10,http://192.151.150.154/live/cctv10hd.m3u8
56.26ms,CCTV-6电影,http://173.208.212.130:8181/1080p/cctv6.m3u8
56.37ms,CCTV-2,http://69.30.245.50/live/cctv2.m3u8
56.40ms,兵团卫视,http://107.150.60.122/live/btws.m3u8
56.45ms,河北卫视,http://192.151.150.154/live/hewshd.m3u8
56.48ms,陕西卫视,http://204.12.221.218:8181/3m1080p/snws.m3u8
56.50ms,兵团卫视,http://192.151.150.154/live/btws.m3u8
56.53ms,CCTV-15音乐,http://173.208.212.130:8181/720p/cctv15.m3u8
56.54ms,陕西卫视,http://198.204.228.26/live/snwshd.m3u8
56.59ms,安徽卫视,http://204.12.221.218:8181/3m1080p/ahws.m3u8
56.59ms,兵团卫视,http://198.204.228.26/live/btws.m3u8
56.61ms,CCTV-风云剧场,http://192.151.150.154/live/fyjc.m3u8
56.62ms,CCTV-7,http://74.91.26.218:82/live/cctv7hd.m3u8
56.62ms,江苏卫视,http://173.208.212.130:8181/1080p/jsws.m3u8
56.63ms,黑龙江卫视,http://192.151.150.154/live/hljwshd.m3u8
56.67ms,CCTV风云足球,http://107.150.60.122/live/fyzq.m3u8
56.73ms,东方卫视,http://107.150.60.122/live/dfwshd.m3u8
56.75ms,CCTV-6,http://74.91.26.218:82/live/cctv6hd.m3u8
56.76ms,广东卫视,http://107.150.60.122/live/gdwshd.m3u8
56.81ms,湖南卫视,http://198.204.228.26/live/hnwshd.m3u8
56.83ms,四川卫视,http://107.150.60.122/live/scwshd.m3u8
56.85ms,云南卫视,http://192.151.150.154/live/ynwshd.m3u8
56.85ms,CHC家庭影院,http://198.204.228.26/live/chcjt.m3u8
56.92ms,CCTV16,http://107.150.60.122/live/cctv16hd.m3u8
56.92ms,CCTV-8,http://69.30.245.50/live/cctv8.m3u8
56.97ms,内蒙古卫视,http://107.150.60.122/live/nmgws.m3u8
57.00ms,江苏卫视,http://198.204.228.26/live/jswshd.m3u8
57.02ms,东方卫视,http://173.208.212.130:8181/720p/dfws.m3u8
57.03ms,吉林卫视,http://204.12.221.218:8181/3m1080p/jlws.m3u8
57.04ms,吉林卫视,http://192.151.150.154/live/jlwshd.m3u8
57.05ms,CCTV10,http://74.91.26.218:82/live/cctv10hd.m3u8
57.08ms,浙江卫视,http://204.12.221.218:8181/3m1080p/zjws.m3u8
57.12ms,CCTV8K,http://107.150.60.122/live/cctv8k.m3u8
57.19ms,新疆卫视,http://198.204.228.26/live/xjws.m3u8
57.19ms,吉林卫视,http://198.204.228.26/live/jlwshd.m3u8
57.21ms,湖北卫视,http://204.12.221.218:8181/3m1080p/hbws.m3u8
57.24ms,CCTV2,http://74.91.26.218:82/live/cctv2hd.m3u8
57.26ms,山东卫视,http://107.150.60.122/live/sdwshd.m3u8
57.34ms,CCTV2,http://198.204.228.26/live/cctv2hd.m3u8
57.35ms,湖北卫视,http://198.204.228.26/live/hbwshd.m3u8
57.38ms,CCTV2,http://173.208.212.130:8181/720p/cctv2.m3u8
57.47ms,海南卫视,http://204.12.221.218:8181/3m1080p/lyws.m3u8
57.48ms,CHC家庭影院,http://192.151.150.154/live/chcjt.m3u8
57.50ms,CCTV-14少儿,http://173.208.212.130:8181/1080p/cctv14.m3u8
57.55ms,厦门卫视,http://192.151.150.154/live/xmws.m3u8
57.58ms,CCTV-央视文化精品,http://173.208.212.130:8181/720p/ysjp.m3u8
57.59ms,江苏卫视,http://173.208.212.130:8181/720p/jsws.m3u8
57.60ms,湖南卫视,http://107.150.60.122/live/hnwshd.m3u8
57.65ms,CCTV-4,http://198.204.228.26/live/cctv4hd.m3u8
57.66ms,新疆卫视,http://192.151.150.154/live/xjws.m3u8
57.68ms,厦门卫视,http://107.150.60.122/live/xmws.m3u8
57.69ms,CCTV-9,http://74.91.26.218:82/live/cctv9hd.m3u8
57.80ms,江西卫视,http://107.150.60.122/live/jxwshd.m3u8
57.81ms,CCTV-14,http://74.91.26.218:82/live/cctv14hd.m3u8
57.81ms,广西卫视,http://192.151.150.154/live/gxwshd.m3u8
57.86ms,广西卫视,http://107.150.60.122/live/gxwshd.m3u8
57.86ms,CCTV-8,http://192.151.150.154/live/cctv8k.m3u8
57.89ms,CCTV-15,http://192.151.150.154/live/cctv15hd.m3u8
57.89ms,北京卫视,http://192.151.150.154/live/bjwshd.m3u8
57.92ms,CCTV14,http://192.151.150.154/live/cctv14hd.m3u8
58.01ms,CCTV-风云剧场,http://173.208.212.130:8181/720p/fyjc.m3u8
58.10ms,CHC动作电影,http://198.204.228.26/live/chcdz.m3u8
58.14ms,贵州卫视,http://107.150.60.122/live/gzwshd.m3u8
58.19ms,黑龙江卫视,http://198.204.228.26/live/hljwshd.m3u8
58.26ms,CCTV央视台球,http://107.150.60.122/live/ystq.m3u8
58.31ms,天津卫视,http://107.150.60.122/live/tjwshd.m3u8
58.31ms,湖南卫视,http://74.91.26.218:82/live/hnwshd.m3u8
58.34ms,CCTV-兵器科技,http://173.208.212.130:8181/720p/gfjs.m3u8
58.34ms,北京卫视,http://204.12.221.218:8181/3m1080p/bjws.m3u8
58.37ms,云南卫视,http://198.204.228.26/live/ynwshd.m3u8
58.43ms,CCTV-6,http://192.151.150.154/live/cctv6hd.m3u8
58.44ms,河南卫视,http://173.208.212.130:8181/720p/haws.m3u8
58.47ms,山西卫视,http://198.204.228.26/live/sxwshd.m3u8
58.47ms,河北卫视,http://173.208.212.130:8181/720p/hews.m3u8
58.48ms,CCTV12,http://74.91.26.218:82/live/cctv12hd.m3u8
58.53ms,CCTV-15音乐,http://173.208.212.130:8181/1080p/cctv15.m3u8
58.55ms,CCTV-4,http://192.151.150.154/live/cctv4k.m3u8
58.56ms,北京卫视,http://173.208.212.130:8181/720p/bjws.m3u8
58.59ms,江西卫视,http://192.151.150.154/live/jxwshd.m3u8
58.65ms,贵州卫视,http://198.204.228.26/live/gzwshd.m3u8
58.66ms,天津卫视,http://173.208.212.130:8181/720p/tjws.m3u8
58.72ms,青海卫视,http://198.204.228.26/live/qhws.m3u8
58.73ms,CCTV-8电视剧,http://204.12.221.218:8181/3m1080p/cctv8.m3u8
58.75ms,宁夏卫视,http://192.151.150.154/live/nxws.m3u8
58.80ms,天津卫视,http://198.204.228.26/live/tjwshd.m3u8
58.87ms,广东卫视,http://204.12.221.218:8181/3m1080p/gdws.m3u8
58.92ms,CCTV-17,http://192.151.150.154/live/cctv17hd.m3u8
59.00ms,CCTV,http://107.150.60.122/live/cctv4k.m3u8
59.02ms,宁夏卫视,http://198.204.228.26/live/nxws.m3u8
59.05ms,CCTV-14少儿,http://204.12.221.218:8181/3m1080p/cctv14.m3u8
59.09ms,浙江卫视,http://173.208.212.130:8181/1080p/zjws.m3u8
59.09ms,CCTV5,http://107.150.60.122/live/cctv5p.m3u8
59.16ms,东南卫视,http://198.204.228.26/live/dnwshd.m3u8
59.19ms,CCTV-第一剧场,http://192.151.150.154/live/dyjc.m3u8
59.22ms,CCTV11,http://74.91.26.218:82/live/cctv11hd.m3u8
59.27ms,CCTV第一剧场,http://107.150.60.122/live/dyjc.m3u8
59.36ms,陕西卫视,http://192.151.150.154/live/snwshd.m3u8
59.51ms,四川卫视,http://192.151.150.154/live/scwshd.m3u8
59.65ms,CHC动作电影,http://107.150.60.122/live/chcdz.m3u8
59.72ms,山东卫视,http://173.208.212.130:8181/720p/sdws.m3u8
59.75ms,CCTV-3,http://74.91.26.218:82/live/cctv3hd.m3u8
59.79ms,河北卫视,http://204.12.221.218:8181/3m1080p/hews.m3u8
59.87ms,广东卫视,http://192.151.150.154/live/gdwshd.m3u8
59.94ms,CCTV-8,http://173.208.212.130:8181/720p/cctv8.m3u8
60.10ms,CCTV7,http://107.150.60.122/live/cctv7hd.m3u8
60.16ms,甘肃卫视,http://192.151.150.154/live/gswshd.m3u8
60.19ms,湖北卫视,http://107.150.60.122/live/hbwshd.m3u8
60.31ms,内蒙古卫视,http://192.151.150.154/live/nmgws.m3u8
60.47ms,山东卫视,http://192.151.150.154/live/sdwshd.m3u8
60.51ms,山东卫视,http://198.204.228.26/live/sdwshd.m3u8
60.58ms,CCTV-世界地理,http://192.151.150.154/live/sjdl.m3u8
60.58ms,宁夏卫视,http://107.150.60.122/live/nxws.m3u8
60.61ms,西藏卫视,http://198.204.228.26/live/xzws.m3u8
60.68ms,CCTV11,https://xykt-fix.github.io/play/a02b/index.m3u8
60.96ms,CCTV电视指南,http://107.150.60.122/live/dszn.m3u8
61.12ms,CCTV-8电视剧,http://173.208.212.130:8181/1080p/cctv8.m3u8
61.15ms,安徽卫视,http://107.150.60.122/live/ahwshd.m3u8
61.30ms,CHC动作电影,http://192.151.150.154/live/chcdz.m3u8
61.31ms,CCTV-高尔夫网球,http://173.208.212.130:8181/720p/gefwq.m3u8
61.33ms,江苏卫视,http://204.12.221.218:8181/3m1080p/jsws.m3u8
61.38ms,浙江卫视,http://173.208.212.130:8181/720p/zjws.m3u8
61.38ms,四川卫视,http://204.12.221.218:8181/3m1080p/scws.m3u8
61.55ms,青海卫视,http://192.151.150.154/live/qhws.m3u8
61.62ms,CCTV-8,http://74.91.26.218:82/live/cctv8hd.m3u8
61.65ms,CCTV10,http://107.150.60.122/live/cctv10hd.m3u8
61.99ms,天津卫视,http://192.151.150.154/live/tjwshd.m3u8
62.07ms,CCTV-7国防军事,http://173.208.212.130:8181/720p/cctv7.m3u8
62.11ms,CCTV-风云音乐,http://173.208.212.130:8181/720p/fyyy.m3u8
62.15ms,CCTV10,http://198.204.228.26/live/cctv10hd.m3u8
62.15ms,三沙卫视,http://198.204.228.26/live/ssws.m3u8
62.20ms,CCTV-2财经,http://173.208.212.130:8181/1080p/cctv2.m3u8
62.27ms,CCTV11,http://173.208.212.130:8181/720p/cctv11.m3u8
62.33ms,CCTV-怀旧剧场,http://173.208.212.130:8181/720p/hjjc.m3u8
62.37ms,浙江卫视,http://107.150.60.122/live/zjwshd.m3u8
62.39ms,CCTV8,http://198.204.228.26/live/cctv8hd.m3u8
62.45ms,山西卫视,http://192.151.150.154/live/sxwshd.m3u8
62.75ms,CCTV12,http://107.150.60.122/live/cctv12hd.m3u8
62.84ms,CCTV8,http://107.150.60.122/live/cctv8hd.m3u8
62.94ms,东方卫视,http://198.204.228.26/live/dfwshd.m3u8
62.97ms,辽宁卫视,http://107.150.60.122/live/lnwshd.m3u8
63.08ms,西藏卫视,http://107.150.60.122/live/xzws.m3u8
63.14ms,安徽卫视,http://192.151.150.154/live/ahwshd.m3u8
63.21ms,CCTV-14少儿,http://173.208.212.130:8181/720p/cctv14.m3u8
63.24ms,四川卫视,http://198.204.228.26/live/scwshd.m3u8
63.25ms,辽宁卫视,http://192.151.150.154/live/lnwshd.m3u8
63.29ms,深圳卫视,http://204.12.221.218:8181/3m1080p/szws.m3u8
63.30ms,CCTV6,http://204.12.221.218:8181/3m1080p/cctv6.m3u8
63.35ms,三沙卫视,http://107.150.60.122/live/ssws.m3u8
63.58ms,山东卫视,http://204.12.221.218:8181/3m1080p/sdws.m3u8
63.64ms,内蒙古卫视,http://198.204.228.26/live/nmgws.m3u8
63.66ms,CCTV5,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv5hd
63.81ms,CCTV-2,http://192.151.150.154/live/cctv2hd.m3u8
63.83ms,黑龙江卫视,http://107.150.60.122/live/hljwshd.m3u8
64.11ms,厦门卫视,http://198.204.228.26/live/xmws.m3u8
64.38ms,CCTV-4,http://74.91.26.218:82/live/cctv4hd.m3u8
64.44ms,CCTV15,http://74.91.26.218:82/live/cctv15hd.m3u8
64.54ms,CCTV-7,http://192.151.150.154/live/cctv7hd.m3u8
64.68ms,山西卫视,http://107.150.60.122/live/sxwshd.m3u8
64.71ms,CCTV-9,http://192.151.150.154/live/cctv9hd.m3u8
64.80ms,安徽卫视,http://198.204.228.26/live/ahwshd.m3u8
64.84ms,CCTV8,http://192.151.150.154/live/cctv8hd.m3u8
65.08ms,湖南卫视,http://173.208.212.130:8181/720p/hnws.m3u8
65.23ms,深圳卫视,http://107.150.60.122/live/szwshd.m3u8
65.24ms,云南卫视,http://204.12.221.218:8181/3m1080p/ynws.m3u8
65.24ms,云南卫视,http://107.150.60.122/live/ynwshd.m3u8
65.39ms,CCTV-第一剧场,http://173.208.212.130:8181/720p/dyjc.m3u8
65.46ms,深圳卫视,http://198.204.228.26/live/szwshd.m3u8
65.85ms,CCTV6,http://107.150.60.122/live/cctv6hd.m3u8
65.86ms,CCTV5+,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv5p
66.02ms,东方卫视,http://204.12.221.218:8181/3m1080p/dfws.m3u8
66.19ms,CCTV-3综艺,http://173.208.212.130:8181/1080p/cctv3.m3u8
66.37ms,CCTV-高尔夫网球,http://192.151.150.154/live/gefwq.m3u8
66.39ms,CCTV16,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv16hd
66.56ms,CHC影迷电影,http://192.151.150.154/live/chchd.m3u8
66.85ms,安徽卫视,http://173.208.212.130:8181/720p/ahws.m3u8
67.32ms,CCTV-央视文化精品,http://192.151.150.154/live/ysjp.m3u8
67.52ms,CCTV怀旧剧场,http://107.150.60.122/live/hjjc.m3u8
67.61ms,天津卫视,http://204.12.221.218:8181/3m1080p/tjws.m3u8
68.32ms,CCTV-10科教,http://173.208.212.130:8181/1080p/cctv10.m3u8
