更新时间,#genre#
20260808-07-37-41,url


RespoTime,whitelist,#genre#
46.92ms,春晚1989,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
47.12ms,春晚2001,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMDFfMF8z_b_B70592cb7c4054e9cabb675e849bbf4bd.mp4
74.23ms,CCTV-4K超高清,http://173.208.212.130:8181/720p/cctv4k.m3u8
74.97ms,青海卫视,http://204.12.221.218:8181/3m1080p/qhws.m3u8
77.44ms,西藏卫视,http://204.12.221.218:8181/3m1080p/xzws.m3u8
82.41ms,CCTV-5+,http://74.91.26.218:82/live/cctv5p.m3u8
84.51ms,CCTV5,http://74.91.26.218:82/live/cctv5hd.m3u8
84.97ms,CCTV-16,http://74.91.26.218:82/live/cctv16hd.m3u8
84.97ms,半·新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
90.15ms,厦门卫视,http://204.12.221.218:8181/3m1080p/xmws.m3u8
107.66ms,春晚1996,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxNTJfMF8z_b_Bd841eae10ab1c9955ef55fbedfae6c45.mp4
114.28ms,春晚1985,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4
119.96ms,CCTV2,https://live.264788.xyz/channel/cctv2?streamid=383d98765abf4549a5a799274f495f00&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
123.47ms,春晚1995,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQwNzVfMF8z_b_B811c0dec6b9a3d3074a18522c185010a.mp4
125.61ms,春晚2010,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ0MjlfMF8z_b_B8818807a00eed329a69fb494f405bd43.mp4
134.79ms,四川卫视,https://live.264788.xyz/channel/sichuanweishi?streamid=3df085b8b20476f90cce113f7f2152e0&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
140.25ms,CCTV10,https://live.264788.xyz/channel/cctv10?streamid=5c17e973e6d2241c96beb2627f7dc3fe&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
140.98ms,广东卫视,http://192.151.150.154/live/gdwshd.m3u8
141.09ms,重庆卫视,http://204.12.221.218:8181/3m1080p/cqws.m3u8
141.28ms,CCTV-16,http://198.204.228.26/live/cctv16hd.m3u8
141.33ms,CHC动作电影,http://192.151.150.154/live/chcdz.m3u8
141.35ms,CCTV8,http://198.204.228.26/live/cctv8hd.m3u8
141.44ms,天津卫视,http://192.151.150.154/live/tjwshd.m3u8
141.46ms,甘肃卫视,http://192.151.150.154/live/gswshd.m3u8
141.48ms,厦门卫视,http://192.151.150.154/live/xmws.m3u8
141.49ms,CCTV5,http://173.208.212.130:8181/720p/cctv5.m3u8
141.54ms,重庆卫视,http://107.150.60.122/live/cqwshd.m3u8
141.56ms,山东卫视,http://198.204.228.26/live/sdwshd.m3u8
141.58ms,湖南卫视,http://192.151.150.154/live/hnwshd.m3u8
141.62ms,CCTV-14少儿,http://204.12.221.218:8181/3m1080p/cctv14.m3u8
141.75ms,青海卫视,http://107.150.60.122/live/qhws.m3u8
141.76ms,CCTV-7,http://192.151.150.154/live/cctv7hd.m3u8
141.78ms,山西卫视,http://192.151.150.154/live/sxwshd.m3u8
141.82ms,CCTV12,http://192.151.150.154/live/cctv12hd.m3u8
141.83ms,CCTV6,http://204.12.221.218:8181/3m1080p/cctv6.m3u8
141.86ms,CCTV-2,http://192.151.150.154/live/cctv2hd.m3u8
141.88ms,CCTV2,http://204.12.221.218:8181/3m1080p/cctv2.m3u8
141.88ms,CCTV4,http://173.208.212.130:8181/720p/cctv4.m3u8
141.89ms,CCTV-风云剧场,http://192.151.150.154/live/fyjc.m3u8
141.94ms,山东卫视,http://192.151.150.154/live/sdwshd.m3u8
141.95ms,CCTV老故事,http://204.12.221.218:8181/3m1080p/lgs.m3u8
142.00ms,CCTV-13,http://74.91.26.218:82/live/cctv13hd.m3u8
142.00ms,CCTV-8电视剧,http://173.208.212.130:8181/1080p/cctv8.m3u8
142.00ms,青海卫视,http://198.204.228.26/live/qhws.m3u8
142.01ms,CCTV-9,http://192.151.150.154/live/cctv9hd.m3u8
142.01ms,宁夏卫视,http://107.150.60.122/live/nxws.m3u8
142.06ms,CCTV-14少儿,http://173.208.212.130:8181/720p/cctv14.m3u8
