更新时间,#genre#
20260427-07-44-25,url


RespoTime,whitelist,#genre#
36.41ms,春晚2003,https://alimov2.a.kwimgs.com/upic/2023/01/14/23/BMjAyMzAxMTQyMzQxNDdfNDAzMDAxOTlfOTM2MTU0MTk1NDFfMF8z_b_B182749d2cd2ea9323639254af385f24b.mp4
39.29ms,春晚1989,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
52.80ms,CCTV-4,http://dd.ddzb.fun/php/migu.php?id=cctv4
71.63ms,CCTV-13,http://dd.ddzb.fun/php/migu.php?id=cctv13
73.69ms,CCTV-10,http://dd.ddzb.fun/php/migu.php?id=cctv10
74.19ms,重庆卫视,http://dd.ddzb.fun/php/migu.php?id=cqws
75.36ms,春晚2020,http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4
79.10ms,CCTV-16,http://69.30.246.194/live/cctv16.m3u8
79.19ms,CCTV-15,http://69.30.246.194/live/cctv15.m3u8
79.31ms,湖南卫视,http://69.30.246.194/live/hnws.m3u8
80.31ms,浙江卫视,http://69.30.246.194/live/zjws.m3u8
80.48ms,东方卫视,http://69.30.246.194/live/dfws.m3u8
80.51ms,江苏卫视,http://69.30.246.194/live/jsws.m3u8
81.10ms,CCTV-11,http://69.30.246.194/live/cctv11.m3u8
84.75ms,CCTV-14,http://69.30.246.194/live/cctv14.m3u8
86.48ms,CCTV-12,http://69.30.246.194/live/cctv12.m3u8
99.48ms,CCTV-16,http://dd.ddzb.fun/php/migu.php?id=cctv16
108.43ms,CGTN,https://0472.org/hls/cgtn.m3u8
