更新时间,#genre#
20260716-18-42-01,url


RespoTime,whitelist,#genre#
26.75ms,CCTV13,http://pull-hls-f1.douyinliving.com/media/stream-696107587393815378/playlist.m3u8?keeptime=00093a80&wsSecret=bbbd054778ab532edfa97bf7c5395746&wsTime=6a544fee&arch_hrchy=s2&s_anchor=1&major_anchor_level=vip&t_id=037-2026071310394131FD5A22CCB9DDAFA77E-5XIF43
37.79ms,Red Bull TV,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_6660.m3u8
48.73ms,CCTV9576,https://xykt-fix.github.io/Y77.m3u8
52.86ms,CCTV11,https://xykt-fix.github.io/play/a02b/index.m3u8
64.94ms,CCTV-4K超高清,http://173.208.212.130:8181/720p/cctv4k.m3u8
67.27ms,西藏卫视,http://204.12.221.218:8181/3m1080p/xzws.m3u8
68.32ms,青海卫视,http://204.12.221.218:8181/3m1080p/qhws.m3u8
68.49ms,CCTV-16,http://74.91.26.218:82/live/cctv16hd.m3u8
69.75ms,CCTV-1,http://69.30.245.50/live/cctv1.m3u8
70.50ms,CCTV5,http://74.91.26.218:82/live/cctv5hd.m3u8
71.26ms,CCTV-5+,http://74.91.26.218:82/live/cctv5p.m3u8
71.78ms,CCTV-1,http://74.91.26.218:82/live/cctv1hd.m3u8
72.22ms,厦门卫视,http://204.12.221.218:8181/3m1080p/xmws.m3u8
112.45ms,春晚2022,http://txmov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
126.62ms,CCTV14,http://192.151.150.154/live/cctv14hd.m3u8
126.70ms,青海卫视,http://192.151.150.154/live/qhws.m3u8
126.75ms,CCTV-10,http://192.151.150.154/live/cctv10hd.m3u8
126.92ms,CCTV-8电视剧,http://204.12.221.218:8181/3m1080p/cctv8.m3u8
126.97ms,辽宁卫视,http://204.12.221.218:8181/3m1080p/lnws.m3u8
127.07ms,CCTV-风云音乐,http://173.208.212.130:8181/720p/fyyy.m3u8
127.14ms,兵团卫视,http://107.150.60.122/live/btws.m3u8
127.16ms,CCTV-15音乐,http://173.208.212.130:8181/720p/cctv15.m3u8
127.21ms,CCTV-6电影,http://173.208.212.130:8181/1080p/cctv6.m3u8
127.21ms,云南卫视,http://204.12.221.218:8181/3m1080p/ynws.m3u8
127.25ms,CCTV-世界地理,http://192.151.150.154/live/sjdl.m3u8
127.36ms,CHC影迷电影,http://192.151.150.154/live/chchd.m3u8
127.38ms,CCTV3,http://107.150.60.122/live/cctv3hd.m3u8
127.49ms,CCTV16,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv16hd
127.51ms,陕西卫视,http://192.151.150.154/live/snwshd.m3u8
127.52ms,甘肃卫视,http://204.12.221.218:8181/3m1080p/gsws.m3u8
127.56ms,CCTV10,http://198.204.228.26/live/cctv10hd.m3u8
127.64ms,天津卫视,http://107.150.60.122/live/tjwshd.m3u8
127.65ms,重庆卫视,http://192.151.150.154/live/cqwshd.m3u8
127.72ms,CCTV-央视文化精品,http://192.151.150.154/live/ysjp.m3u8
127.80ms,浙江卫视,http://107.150.60.122/live/zjwshd.m3u8
127.80ms,CHC家庭影院,http://192.151.150.154/live/chcjt.m3u8
